time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/01/19 15:00,Dayuan,16.0,0.41,5.9,21.0,27.0,47.0,96.0,51.0,0.0,53.0,6.4,78.0,78.0,8.2,8.7
2015/01/19 16:00,Dayuan,16.0,0.42,6.1,23.0,30.0,45.0,98.0,36.0,0.0,54.0,6.1,79.0,77.0,7.1,7.8
2015/01/19 17:00,Dayuan,16.0,0.44,3.2,19.0,23.0,47.0,94.0,40.0,0.0,56.0,4.4,83.0,84.0,7.5,7.5
2015/01/19 18:00,Dayuan,15.0,0.44,2.7,19.0,22.0,46.0,92.0,43.0,0.0,56.0,4.4,79.0,78.0,7.9,7.3
2015/01/19 19:00,Dayuan,15.0,0.42,2.1,16.0,18.0,50.0,92.0,44.0,0.0,55.0,4.2,81.0,83.0,7.1,7.1
2015/01/19 20:00,Dayuan,15.0,0.42,1.6,16.0,18.0,50.0,83.0,41.0,0.0,55.0,4.1,80.0,76.0,7.6,6.9
2015/01/19 21:00,Dayuan,15.0,0.4,1.4,15.0,17.0,50.0,79.0,36.0,0.0,56.0,4.4,84.0,88.0,6.4,7.0
2015/01/19 22:00,Dayuan,15.0,0.4,1.0,15.0,16.0,48.0,78.0,36.0,0.0,56.0,4.5,86.0,88.0,7.0,6.3
2015/01/19 23:00,Dayuan,15.0,0.36,0.5,8.4,8.9,51.0,78.0,36.0,0.0,54.0,3.7,89.0,87.0,6.4,6.5
2015/01/20 00:00,Dayuan,15.0,0.38,0.7,14.0,15.0,45.0,80.0,37.0,0.0,54.0,5.4,88.0,87.0,7.2,6.4
2015/01/20 01:00,Dayuan,15.0,0.35,0.4,10.0,11.0,48.0,74.0,37.0,0.0,56.0,3.4,88.0,87.0,6.8,6.7
2015/01/20 02:00,Dayuan,15.0,0.33,0.5,7.5,7.9,51.0,75.0,34.0,0.0,59.0,3.1,86.0,83.0,5.3,6.2
2015/01/20 03:00,Dayuan,15.0,0.33,0.8,6.8,7.6,51.0,80.0,32.0,0.0,60.0,3.8,87.0,91.0,6.2,5.7
2015/01/20 04:00,Dayuan,16.0,0.34,0.9,6.5,7.4,51.0,81.0,29.0,0.0,60.0,2.7,90.0,90.0,5.8,5.9
2015/01/20 05:00,Dayuan,16.0,0.34,1.1,8.2,9.2,49.0,87.0,27.0,0.0,60.0,2.4,93.0,94.0,5.2,5.0
2015/01/20 06:00,Dayuan,16.0,0.37,1.6,13.0,15.0,45.0,84.0,34.0,0.0,59.0,2.4,91.0,93.0,5.5,5.4
2015/01/20 07:00,Dayuan,16.0,0.46,3.6,21.0,25.0,38.0,88.0,38.0,0.0,58.0,2.9,91.0,91.0,5.2,4.7
2015/01/20 08:00,Dayuan,18.0,0.5,4.9,23.0,28.0,38.0,84.0,38.0,0.0,54.0,3.2,99.0,109.0,4.4,4.8
2015/01/20 09:00,Dayuan,19.0,0.5,8.8,28.0,37.0,35.0,85.0,35.0,0.0,51.0,3.7,110.0,115.0,5.8,4.8
2015/01/20 10:00,Dayuan,20.0,0.45,7.3,23.0,30.0,40.0,84.0,32.0,0.0,48.0,2.8,116.0,103.0,5.8,5.5
2015/01/20 11:00,Dayuan,21.0,0.45,5.8,20.0,25.0,44.0,82.0,36.0,0.0,49.0,2.7,103.0,93.0,5.3,5.3
2015/01/20 12:00,Dayuan,21.0,0.45,4.9,18.0,23.0,47.0,90.0,38.0,0.0,48.0,2.9,102.0,96.0,5.4,4.8
