time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/07/21 13:00,Banqiao,35.0,0.41,0.8,15.0,16.0,102.0,37.0,21.0,0.0,46.0,5.0,29.0,15.0,3.0,1.8
2015/07/21 14:00,Banqiao,35.0,0.37,1.0,16.0,17.0,92.0,43.0,17.0,0.0,44.0,4.1,327.0,313.0,2.8,1.8
2015/07/21 15:00,Banqiao,35.0,0.34,0.9,17.0,18.0,70.0,51.0,15.0,0.0,45.0,4.2,352.0,68.0,2.8,1.4
2015/07/21 16:00,Banqiao,33.0,0.46,7.2,33.0,40.0,27.0,45.0,15.0,0.0,53.0,17.0,75.0,86.0,3.6,2.7
2015/07/21 17:00,Banqiao,33.0,0.57,13.0,41.0,54.0,9.3,28.0,15.0,0.0,55.0,32.0,84.0,80.0,2.2,2.3
2015/07/21 18:00,Banqiao,32.0,0.89,11.0,43.0,54.0,8.4,29.0,17.0,0.0,57.0,18.0,83.0,86.0,0.8,1.0
2015/07/21 19:00,Banqiao,32.0,0.72,4.6,32.0,37.0,14.0,31.0,13.0,0.0,61.0,9.1,86.0,116.0,1.0,1.1
2015/07/21 20:00,Banqiao,32.0,0.66,2.5,28.0,31.0,19.0,29.0,13.0,0.0,58.0,4.3,116.0,92.0,1.3,0.9
2015/07/21 21:00,Banqiao,31.0,0.73,4.0,29.0,33.0,14.0,32.0,15.0,0.0,59.0,3.1,111.0,105.0,1.9,1.2
2015/07/21 22:00,Banqiao,30.0,0.62,3.6,22.0,26.0,10.0,32.0,12.0,0.0,66.0,2.8,89.0,68.0,1.0,0.6
2015/07/21 23:00,Banqiao,30.0,0.64,5.2,22.0,27.0,6.7,31.0,11.0,0.0,69.0,2.6,97.0,120.0,1.3,0.7
2015/07/22 00:00,Banqiao,30.0,0.52,5.4,26.0,31.0,2.1,39.0,15.0,0.0,72.0,4.1,227.0,220.0,2.1,1.2
2015/07/22 01:00,Banqiao,29.0,0.42,13.0,25.0,38.0,1.0,43.0,18.0,0.0,74.0,4.9,245.0,311.0,0.5,0.4
2015/07/22 02:00,Banqiao,29.0,0.41,3.6,22.0,25.0,1.7,35.0,19.0,0.0,73.0,3.8,136.0,26.0,0.8,0.4
2015/07/22 03:00,Banqiao,29.0,0.37,7.3,19.0,26.0,1.6,33.0,16.0,0.0,72.0,2.8,89.0,104.0,1.2,0.9
2015/07/22 04:00,Banqiao,29.0,0.31,2.3,16.0,18.0,2.9,34.0,13.0,0.0,72.0,3.7,99.0,80.0,0.7,0.8
2015/07/22 05:00,Banqiao,29.0,0.39,11.0,16.0,27.0,1.5,37.0,13.0,0.0,72.0,2.6,98.0,150.0,1.5,0.8
2015/07/22 06:00,Banqiao,29.0,0.55,17.0,18.0,36.0,2.9,40.0,15.0,0.0,72.0,4.4,99.0,94.0,0.9,1.0
