time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/12/05 09:00,Cailiao,22.0,0.45,5.2,13.0,18.0,27.0,22.0,2.0,0.0,71.0,1.9,93.0,95.0,4.1,3.5
2015/12/05 10:00,Cailiao,23.0,0.4,5.3,11.0,17.0,29.0,12.0,1.0,0.0,68.0,1.9,93.0,94.0,4.5,4.2
2015/12/05 11:00,Cailiao,24.0,0.43,5.4,12.0,17.0,30.0,11.0,5.0,0.0,63.0,2.0,93.0,94.0,3.2,3.7
2015/12/05 12:00,Cailiao,25.0,0.41,5.3,11.0,16.0,32.0,13.0,3.0,0.0,59.0,1.9,99.0,94.0,5.5,4.5
2015/12/05 13:00,Cailiao,25.0,0.39,5.1,11.0,16.0,30.0,10.0,0.0,0.0,60.0,1.7,93.0,89.0,3.7,3.7
2015/12/05 14:00,Cailiao,26.0,0.4,5.0,12.0,17.0,29.0,9.0,0.0,0.0,60.0,1.8,92.0,94.0,3.7,3.5
2015/12/05 15:00,Cailiao,26.0,0.49,5.1,15.0,20.0,26.0,11.0,0.0,0.0,59.0,1.8,99.0,100.0,3.7,3.5
2015/12/05 16:00,Cailiao,25.0,0.59,4.0,20.0,24.0,21.0,11.0,0.0,0.0,61.0,1.9,95.0,91.0,3.1,2.9
2015/12/05 17:00,Cailiao,24.0,0.69,3.8,22.0,25.0,18.0,17.0,3.0,0.0,65.0,2.2,93.0,92.0,2.5,2.7
2015/12/05 18:00,Cailiao,24.0,0.77,3.2,25.0,28.0,14.0,15.0,0.0,0.0,67.0,2.3,102.0,91.0,2.2,2.2
2015/12/05 19:00,Cailiao,24.0,0.86,6.5,29.0,35.0,10.0,16.0,3.0,0.0,70.0,2.3,108.0,225.0,0.7,1.1
2015/12/05 20:00,Cailiao,24.0,1.14,17.0,35.0,52.0,2.5,20.0,9.0,0.0,68.0,2.4,205.0,138.0,0.9,0.4
2015/12/05 21:00,Cailiao,23.0,0.94,16.0,31.0,47.0,5.2,22.0,9.0,0.0,75.0,3.6,288.0,283.0,1.8,1.6
2015/12/05 22:00,Cailiao,22.0,0.33,3.2,11.0,14.0,23.0,26.0,6.0,0.0,85.0,1.9,294.0,257.0,2.1,1.5
2015/12/05 23:00,Cailiao,21.0,0.25,2.1,5.9,8.0,30.0,15.0,0.0,0.0,86.0,1.6,278.0,282.0,3.5,1.6
2015/12/06 00:00,Cailiao,20.0,0.24,2.7,3.9,6.6,31.0,5.0,0.0,0.0,84.0,1.5,287.0,288.0,2.8,0.7
2015/12/06 01:00,Cailiao,20.0,0.24,2.8,4.1,6.9,31.0,4.0,0.0,0.2,86.0,1.0,291.0,288.0,1.7,0.8
2015/12/06 02:00,Cailiao,20.0,0.25,2.8,4.0,6.7,30.0,4.0,0.0,0.8,86.0,1.1,23.0,222.0,0.8,0.3
2015/12/06 03:00,Cailiao,20.0,0.25,2.4,5.0,7.3,30.0,9.0,0.0,0.0,86.0,1.0,293.0,291.0,2.5,1.5
2015/12/06 04:00,Cailiao,19.0,0.23,2.1,4.0,6.1,31.0,6.0,0.0,0.8,86.0,1.0,299.0,271.0,1.7,0.9
2015/12/06 05:00,Cailiao,19.0,0.23,2.0,4.9,6.9,31.0,2.0,0.0,0.4,86.0,0.9,339.0,13.0,1.3,0.6
2015/12/06 06:00,Cailiao,19.0,0.33,2.3,11.0,13.0,24.0,7.0,0.0,0.4,86.0,1.1,185.0,186.0,1.9,0.7
2015/12/06 07:00,Cailiao,19.0,0.44,3.2,16.0,19.0,20.0,6.0,0.0,0.2,84.0,1.3,103.0,54.0,1.4,1.6
2015/12/06 08:00,Cailiao,19.0,0.5,6.6,22.0,29.0,13.0,7.0,0.0,1.6,85.0,1.3,291.0,250.0,1.4,1.1
2015/12/06 09:00,Cailiao,20.0,0.58,8.3,26.0,34.0,11.0,12.0,2.0,1.0,90.0,1.4,253.0,183.0,1.5,0.7
2015/12/06 10:00,Cailiao,20.0,0.47,6.1,21.0,27.0,16.0,15.0,1.0,1.6,90.0,1.3,276.0,16.0,1.8,1.0
2015/12/06 11:00,Cailiao,20.0,0.39,4.0,11.0,15.0,20.0,12.0,0.0,0.2,88.0,1.3,25.0,279.0,2.1,0.8
2015/12/06 12:00,Cailiao,19.0,0.44,4.2,12.0,16.0,18.0,9.0,1.0,0.0,85.0,1.3,298.0,287.0,2.0,0.6
2015/12/06 13:00,Cailiao,19.0,0.43,5.8,16.0,21.0,19.0,10.0,2.0,0.0,83.0,1.4,301.0,294.0,1.9,0.7
2015/12/06 14:00,Cailiao,19.0,0.46,3.8,17.0,21.0,17.0,16.0,0.0,0.0,82.0,1.4,261.0,267.0,1.1,0.7
2015/12/06 15:00,Cailiao,19.0,0.51,4.2,20.0,24.0,14.0,16.0,0.0,0.2,83.0,1.2,269.0,163.0,0.9,0.7
2015/12/06 16:00,Cailiao,19.0,0.67,6.5,28.0,34.0,7.1,16.0,0.0,0.0,84.0,1.4,205.0,172.0,0.8,0.7
2015/12/06 17:00,Cailiao,19.0,0.63,3.4,25.0,28.0,12.0,18.0,0.0,0.0,80.0,1.5,93.0,80.0,1.1,0.9
2015/12/06 18:00,Cailiao,19.0,0.58,3.5,21.0,25.0,16.0,21.0,0.0,0.0,77.0,1.6,105.0,101.0,3.1,1.9
2015/12/06 19:00,Cailiao,19.0,0.48,3.2,17.0,20.0,20.0,22.0,2.0,0.0,78.0,1.5,105.0,114.0,2.7,2.2
2015/12/06 20:00,Cailiao,19.0,0.46,2.5,17.0,19.0,19.0,22.0,4.0,0.0,79.0,1.4,102.0,99.0,2.7,2.3
2015/12/06 21:00,Cailiao,19.0,0.44,2.7,15.0,18.0,19.0,20.0,3.0,0.0,79.0,1.3,98.0,102.0,2.2,2.3
2015/12/06 22:00,Cailiao,19.0,0.44,3.0,13.0,16.0,20.0,17.0,3.0,0.0,80.0,1.2,102.0,103.0,2.7,2.6
2015/12/06 23:00,Cailiao,18.0,0.39,2.8,11.0,13.0,22.0,20.0,6.0,0.0,81.0,1.3,103.0,104.0,2.9,2.7
2015/12/07 00:00,Cailiao,18.0,0.34,2.5,8.4,11.0,23.0,26.0,9.0,0.0,81.0,1.2,99.0,88.0,2.1,2.5
2015/12/07 01:00,Cailiao,18.0,0.3,2.2,6.7,8.9,24.0,24.0,9.0,0.0,79.0,0.6,91.0,95.0,2.5,2.3
2015/12/07 02:00,Cailiao,18.0,0.3,2.5,5.8,8.3,25.0,23.0,6.0,0.0,77.0,0.6,93.0,93.0,2.7,2.4
2015/12/07 03:00,Cailiao,18.0,0.3,0.6,5.4,6.0,25.0,24.0,8.0,0.0,77.0,0.5,97.0,95.0,2.4,2.5
2015/12/07 04:00,Cailiao,18.0,0.31,0.9,5.4,6.2,25.0,26.0,9.0,0.0,74.0,0.6,99.0,97.0,3.1,2.5
2015/12/07 05:00,Cailiao,18.0,0.35,0.8,6.2,7.0,24.0,31.0,12.0,0.0,76.0,0.6,98.0,90.0,2.8,2.6
2015/12/07 06:00,Cailiao,18.0,0.45,1.4,12.0,13.0,18.0,34.0,17.0,0.0,77.0,0.6,96.0,99.0,2.8,2.7
2015/12/07 07:00,Cailiao,18.0,0.7,4.0,20.0,25.0,10.0,40.0,18.0,0.0,77.0,1.0,95.0,92.0,2.4,2.7
2015/12/07 08:00,Cailiao,19.0,0.84,9.0,26.0,35.0,6.6,49.0,19.0,0.0,75.0,1.3,97.0,91.0,2.1,2.4
2015/12/07 09:00,Cailiao,19.0,0.77,9.4,28.0,37.0,7.8,57.0,18.0,0.0,74.0,1.3,88.0,88.0,2.5,2.2
2015/12/07 10:00,Cailiao,19.0,0.55,5.7,20.0,26.0,16.0,53.0,13.0,0.0,72.0,1.1,93.0,85.0,3.8,3.2
2015/12/07 11:00,Cailiao,20.0,0.45,3.5,17.0,21.0,21.0,42.0,9.0,0.0,70.0,0.7,87.0,80.0,3.3,3.0
2015/12/07 12:00,Cailiao,20.0,0.36,2.5,12.0,15.0,28.0,33.0,3.0,0.0,64.0,0.5,84.0,87.0,3.3,3.5
2015/12/07 13:00,Cailiao,20.0,0.32,2.1,12.0,14.0,30.0,28.0,3.0,0.0,61.0,0.5,82.0,83.0,4.0,3.6
2015/12/07 14:00,Cailiao,20.0,0.32,1.8,12.0,14.0,31.0,31.0,4.0,0.0,59.0,0.5,79.0,85.0,3.8,3.7
2015/12/07 15:00,Cailiao,20.0,0.32,1.5,12.0,13.0,32.0,33.0,4.0,0.0,58.0,0.4,83.0,91.0,3.9,3.8
2015/12/07 16:00,Cailiao,20.0,0.38,1.7,15.0,17.0,28.0,32.0,6.0,0.0,60.0,0.4,86.0,88.0,3.5,3.4
2015/12/07 17:00,Cailiao,19.0,0.43,1.6,15.0,17.0,29.0,31.0,4.0,0.0,59.0,0.4,88.0,83.0,3.7,3.3
