time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/12/10 12:00,Dayuan,22.0,0.2,2.5,9.7,12.0,40.0,19.0,8.0,0.0,64.0,2.7,220.0,228.0,1.9,0.9
2015/12/10 13:00,Dayuan,23.0,0.17,1.2,5.8,7.1,43.0,16.0,9.0,0.0,62.0,2.2,235.0,258.0,2.3,1.9
2015/12/10 14:00,Dayuan,23.0,0.19,2.3,13.0,15.0,38.0,18.0,8.0,0.0,61.0,4.7,245.0,280.0,1.9,1.7
2015/12/10 15:00,Dayuan,23.0,0.25,2.9,17.0,20.0,35.0,31.0,12.0,0.0,64.0,4.7,285.0,282.0,2.8,2.4
2015/12/10 16:00,Dayuan,22.0,0.22,2.0,17.0,19.0,35.0,30.0,10.0,0.0,71.0,4.9,281.0,270.0,3.0,3.2
2015/12/10 17:00,Dayuan,21.0,0.27,1.1,15.0,16.0,35.0,32.0,11.0,0.0,74.0,2.1,269.0,269.0,2.9,2.6
2015/12/10 18:00,Dayuan,21.0,0.36,1.0,19.0,20.0,27.0,35.0,10.0,0.0,84.0,3.5,269.0,282.0,1.6,1.9
2015/12/10 19:00,Dayuan,20.0,0.41,1.2,20.0,21.0,20.0,42.0,15.0,0.0,88.0,3.6,191.0,194.0,1.0,0.8
2015/12/10 20:00,Dayuan,20.0,0.59,4.2,25.0,30.0,16.0,45.0,15.0,0.0,88.0,3.7,263.0,173.0,1.8,0.7
2015/12/10 21:00,Dayuan,19.0,0.44,2.1,19.0,21.0,15.0,44.0,21.0,0.0,96.0,3.2,177.0,148.0,1.6,1.4
2015/12/10 22:00,Dayuan,19.0,0.4,2.2,25.0,27.0,14.0,48.0,17.0,0.0,90.0,4.4,143.0,134.0,1.2,1.1
2015/12/10 23:00,Dayuan,19.0,0.46,5.7,33.0,39.0,5.4,46.0,24.0,0.0,91.0,4.2,143.0,137.0,1.9,1.5
2015/12/11 00:00,Dayuan,19.0,0.5,5.6,30.0,36.0,7.2,42.0,20.0,0.0,92.0,5.1,127.0,119.0,1.9,1.8
2015/12/11 01:00,Dayuan,19.0,0.33,5.1,14.0,19.0,17.0,36.0,18.0,0.0,87.0,4.5,52.0,57.0,5.1,2.9
2015/12/11 02:00,Dayuan,19.0,0.28,1.2,7.6,8.8,21.0,29.0,8.0,0.0,79.0,3.0,67.0,67.0,4.8,3.2
2015/12/11 03:00,Dayuan,19.0,0.28,1.4,6.7,8.1,25.0,23.0,4.0,0.0,75.0,2.8,62.0,64.0,5.5,3.7
