time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/06/30 12:00,Guanyin,32.0,0.1,0.7,3.8,4.5,27.0,46.0,16.0,0.0,69.0,1.5,252.0,252.0,9.6,9.7
2015/06/30 13:00,Guanyin,32.0,0.09,0.5,3.3,3.8,29.0,57.0,17.0,0.0,65.0,1.6,250.0,248.0,10.0,9.5
2015/06/30 14:00,Guanyin,32.0,0.09,0.5,3.1,3.6,31.0,52.0,17.0,0.0,66.0,1.7,251.0,254.0,9.7,9.7
2015/06/30 15:00,Guanyin,32.0,0.09,0.5,3.2,3.7,31.0,56.0,16.0,0.0,65.0,1.8,254.0,249.0,11.0,9.2
2015/06/30 16:00,Guanyin,32.0,0.09,0.6,3.6,4.3,29.0,49.0,17.0,0.0,66.0,1.9,249.0,249.0,8.6,8.7
2015/06/30 17:00,Guanyin,31.0,0.11,0.8,4.3,5.1,27.0,48.0,17.0,0.0,65.0,2.4,247.0,246.0,6.7,7.7
2015/06/30 18:00,Guanyin,30.0,0.14,0.7,6.1,6.8,25.0,41.0,18.0,0.0,69.0,3.0,249.0,249.0,7.2,6.7
2015/06/30 19:00,Guanyin,30.0,0.14,0.5,7.9,8.3,23.0,46.0,11.0,0.0,73.0,3.6,254.0,252.0,8.0,7.2
2015/06/30 20:00,Guanyin,30.0,0.14,0.5,7.9,8.3,22.0,43.0,11.0,0.0,75.0,3.6,254.0,255.0,7.5,7.4
2015/06/30 21:00,Guanyin,30.0,0.17,0.4,8.0,8.4,18.0,45.0,11.0,0.0,77.0,4.3,250.0,249.0,5.9,6.9
2015/06/30 22:00,Guanyin,29.0,0.23,0.4,13.0,14.0,12.0,40.0,11.0,0.0,77.0,6.4,247.0,249.0,5.9,6.1
2015/06/30 23:00,Guanyin,29.0,0.18,0.4,8.6,9.0,19.0,46.0,11.0,0.0,76.0,3.6,248.0,247.0,7.3,6.4
2015/07/01 00:00,Guanyin,29.0,0.16,0.3,7.6,7.8,18.0,38.0,11.0,0.0,75.0,3.1,247.0,239.0,5.8,6.4
2015/07/01 01:00,Guanyin,29.0,0.17,0.4,9.5,9.9,17.0,43.0,11.0,0.0,72.0,1.9,245.0,248.0,7.5,6.9
2015/07/01 02:00,Guanyin,29.0,0.15,0.2,8.0,8.2,19.0,40.0,10.0,0.0,74.0,2.3,247.0,246.0,7.4,7.1
2015/07/01 03:00,Guanyin,29.0,0.13,0.7,4.6,5.3,23.0,44.0,12.0,0.0,73.0,1.9,247.0,246.0,8.5,7.9
2015/07/01 04:00,Guanyin,29.0,0.12,0.6,4.8,5.4,23.0,36.0,15.0,0.0,74.0,1.9,246.0,247.0,8.3,8.0
2015/07/01 05:00,Guanyin,29.0,0.11,0.6,4.6,5.2,23.0,36.0,12.0,0.0,75.0,1.8,248.0,249.0,8.5,7.5
2015/07/01 06:00,Guanyin,30.0,0.12,1.0,4.7,5.7,22.0,37.0,16.0,0.0,73.0,1.8,250.0,253.0,7.8,8.1
2015/07/01 07:00,Guanyin,30.0,0.14,1.6,5.5,7.1,24.0,44.0,14.0,0.0,72.0,2.0,252.0,251.0,8.0,8.0
2015/07/01 08:00,Guanyin,31.0,0.15,1.8,5.1,6.9,28.0,43.0,17.0,0.0,71.0,2.7,247.0,245.0,9.6,8.8
2015/07/01 09:00,Guanyin,31.0,0.18,1.8,6.3,8.1,32.0,49.0,20.0,0.0,69.0,3.5,253.0,255.0,9.7,8.8
2015/07/01 10:00,Guanyin,32.0,0.12,1.3,5.0,6.2,40.0,49.0,19.0,0.0,70.0,2.1,255.0,253.0,10.0,9.3
2015/07/01 11:00,Guanyin,32.0,0.1,0.8,3.5,4.3,36.0,54.0,17.0,0.0,69.0,1.7,255.0,253.0,9.6,8.7
2015/07/01 12:00,Guanyin,32.0,0.1,0.9,3.2,4.1,33.0,55.0,16.0,0.0,68.0,1.3,255.0,258.0,9.8,9.5
2015/07/01 13:00,Guanyin,32.0,0.1,0.8,2.6,3.4,32.0,50.0,18.0,0.0,69.0,1.0,254.0,254.0,10.0,8.8
2015/07/01 14:00,Guanyin,32.0,0.1,0.7,2.6,3.3,34.0,47.0,14.0,0.0,69.0,1.0,253.0,254.0,8.1,8.6
2015/07/01 15:00,Guanyin,32.0,0.11,0.8,2.7,3.5,34.0,40.0,16.0,0.0,68.0,1.1,251.0,253.0,8.3,8.5
2015/07/01 16:00,Guanyin,31.0,0.1,0.6,2.5,3.1,33.0,44.0,13.0,0.0,71.0,1.0,249.0,249.0,8.3,8.0
2015/07/01 17:00,Guanyin,31.0,0.12,0.6,2.8,3.3,35.0,47.0,11.0,0.0,71.0,1.3,247.0,249.0,8.4,8.0
2015/07/01 18:00,Guanyin,30.0,0.13,0.5,3.3,3.8,34.0,43.0,14.0,0.0,72.0,1.5,243.0,245.0,6.1,6.4
