time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/04/13 16:00,Dayuan,21.0,0.36,4.2,20.0,24.0,54.0,71.0,34.0,0.0,46.0,3.4,63.0,61.0,4.5,4.3
2015/04/13 17:00,Dayuan,20.0,0.42,3.6,24.0,28.0,49.0,75.0,41.0,0.0,49.0,5.2,63.0,61.0,3.2,3.6
2015/04/13 18:00,Dayuan,19.0,0.48,4.6,35.0,40.0,37.0,83.0,31.0,0.0,56.0,6.1,64.0,74.0,2.0,2.3
2015/04/13 19:00,Dayuan,19.0,0.73,9.7,63.0,72.0,12.0,96.0,37.0,0.0,60.0,6.3,119.0,145.0,1.9,1.2
2015/04/13 20:00,Dayuan,18.0,0.85,1.4,53.0,55.0,17.0,96.0,36.0,0.0,62.0,8.8,171.0,189.0,2.3,1.5
2015/04/13 21:00,Dayuan,18.0,1.01,1.2,46.0,47.0,18.0,98.0,43.0,0.0,63.0,9.3,186.0,180.0,2.1,2.1
2015/04/13 22:00,Dayuan,17.0,0.93,1.0,42.0,43.0,21.0,85.0,39.0,0.0,65.0,9.7,188.0,177.0,2.0,2.2
2015/04/13 23:00,Dayuan,17.0,0.83,1.3,47.0,48.0,15.0,84.0,42.0,0.0,69.0,6.8,167.0,164.0,1.9,1.9
2015/04/14 00:00,Dayuan,16.0,0.87,14.0,53.0,67.0,6.6,77.0,43.0,0.0,72.0,7.4,116.0,89.0,2.5,1.5
2015/04/14 01:00,Dayuan,17.0,0.37,1.3,17.0,19.0,48.0,80.0,40.0,0.0,64.0,4.3,109.0,140.0,2.4,2.8
2015/04/14 02:00,Dayuan,16.0,0.31,0.7,12.0,13.0,53.0,81.0,32.0,0.0,63.0,4.9,124.0,168.0,1.3,1.4
