time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/02/05 14:00,Guanyin,12.0,0.61,0.5,8.3,8.8,58.0,129.0,78.0,0.0,58.0,7.8,55.0,58.0,5.9,6.6
2015/02/05 15:00,Guanyin,12.0,0.58,0.6,9.4,10.0,55.0,137.0,84.0,0.0,57.0,6.8,56.0,56.0,6.9,6.7
2015/02/05 16:00,Guanyin,12.0,0.61,0.6,15.0,15.0,53.0,142.0,84.0,0.0,58.0,11.0,68.0,62.0,6.5,5.9
2015/02/05 17:00,Guanyin,12.0,0.65,0.7,16.0,17.0,54.0,139.0,85.0,0.0,59.0,14.0,69.0,66.0,7.0,6.2
2015/02/05 18:00,Guanyin,12.0,0.59,0.6,17.0,17.0,57.0,134.0,84.0,0.0,55.0,15.0,75.0,81.0,6.4,5.7
2015/02/05 19:00,Guanyin,12.0,0.53,0.6,14.0,14.0,57.0,120.0,83.0,0.0,54.0,9.3,86.0,89.0,6.5,5.9
2015/02/05 20:00,Guanyin,12.0,0.47,0.7,16.0,17.0,50.0,104.0,83.0,0.0,54.0,7.1,87.0,89.0,6.5,6.1
2015/02/05 21:00,Guanyin,12.0,0.51,0.6,19.0,20.0,44.0,93.0,78.0,0.0,54.0,8.7,88.0,93.0,6.3,5.6
2015/02/05 22:00,Guanyin,12.0,0.44,0.3,14.0,14.0,44.0,91.0,74.0,0.0,55.0,8.1,89.0,91.0,7.3,6.3
2015/02/05 23:00,Guanyin,12.0,0.38,0.5,15.0,15.0,41.0,77.0,61.0,0.0,53.0,6.9,91.0,84.0,5.8,6.4
2015/02/06 00:00,Guanyin,12.0,0.38,0.5,13.0,14.0,39.0,65.0,54.0,0.0,54.0,5.6,88.0,88.0,6.7,6.7
2015/02/06 01:00,Guanyin,12.0,0.35,0.6,14.0,15.0,35.0,53.0,46.0,0.0,54.0,5.2,89.0,91.0,6.9,6.5
2015/02/06 02:00,Guanyin,12.0,0.31,0.5,15.0,15.0,34.0,60.0,39.0,0.0,53.0,5.6,88.0,92.0,6.1,6.2
2015/02/06 03:00,Guanyin,12.0,0.36,0.8,14.0,15.0,36.0,58.0,36.0,0.0,58.0,7.6,90.0,91.0,6.3,6.1
2015/02/06 04:00,Guanyin,12.0,0.29,0.7,15.0,16.0,35.0,55.0,31.0,0.0,62.0,8.3,90.0,93.0,4.9,5.4
2015/02/06 05:00,Guanyin,11.0,0.33,0.7,16.0,17.0,31.0,55.0,27.0,0.0,65.0,5.6,91.0,90.0,5.6,5.0
2015/02/06 06:00,Guanyin,11.0,0.32,0.8,19.0,20.0,28.0,57.0,22.0,0.0,72.0,7.0,90.0,88.0,6.2,5.4
2015/02/06 07:00,Guanyin,12.0,0.34,1.4,20.0,22.0,26.0,57.0,21.0,0.0,73.0,5.7,90.0,90.0,4.8,5.6
2015/02/06 08:00,Guanyin,12.0,0.35,4.1,30.0,34.0,16.0,47.0,19.0,0.0,73.0,9.1,88.0,89.0,4.8,4.2
2015/02/06 09:00,Guanyin,13.0,0.38,6.1,31.0,37.0,17.0,41.0,17.0,0.0,71.0,7.9,91.0,94.0,5.2,5.6
2015/02/06 10:00,Guanyin,13.0,0.39,5.7,29.0,35.0,19.0,34.0,17.0,0.0,69.0,8.0,89.0,84.0,4.1,5.8
2015/02/06 11:00,Guanyin,13.0,0.36,6.1,31.0,37.0,16.0,36.0,15.0,0.0,69.0,9.3,82.0,74.0,3.3,3.6
2015/02/06 12:00,Guanyin,13.0,0.32,5.7,30.0,36.0,15.0,37.0,14.0,0.0,70.0,9.2,84.0,90.0,3.7,3.1
2015/02/06 13:00,Guanyin,13.0,0.27,2.9,23.0,25.0,23.0,41.0,12.0,0.0,75.0,6.7,82.0,75.0,3.5,3.5
2015/02/06 14:00,Guanyin,13.0,0.4,3.0,24.0,27.0,21.0,39.0,13.0,0.0,80.0,7.8,84.0,90.0,2.9,3.1
2015/02/06 15:00,Guanyin,13.0,0.27,3.7,19.0,22.0,26.0,40.0,12.0,0.0,80.0,6.5,81.0,79.0,3.8,3.2
2015/02/06 16:00,Guanyin,13.0,0.28,1.7,14.0,16.0,30.0,35.0,12.0,0.0,77.0,6.2,77.0,74.0,2.8,2.9
2015/02/06 17:00,Guanyin,14.0,0.27,1.2,11.0,12.0,35.0,32.0,11.0,0.0,77.0,4.7,55.0,56.0,4.2,3.6
2015/02/06 18:00,Guanyin,14.0,0.25,0.5,8.4,8.9,38.0,23.0,13.0,0.0,78.0,5.5,58.0,67.0,3.8,4.2
2015/02/06 19:00,Guanyin,14.0,0.24,0.6,14.0,15.0,31.0,21.0,12.0,0.0,77.0,7.4,77.0,91.0,3.6,2.9
2015/02/06 20:00,Guanyin,14.0,0.27,0.7,20.0,20.0,22.0,30.0,12.0,0.0,78.0,6.0,87.0,66.0,1.9,2.5
2015/02/06 21:00,Guanyin,14.0,0.28,1.1,21.0,22.0,20.0,32.0,13.0,0.0,78.0,12.0,63.0,70.0,2.9,2.5
2015/02/06 22:00,Guanyin,14.0,0.25,0.7,9.4,10.0,33.0,32.0,12.0,0.0,80.0,5.6,78.0,83.0,2.5,2.4
2015/02/06 23:00,Guanyin,14.0,0.21,0.5,9.6,10.0,33.0,29.0,11.0,0.0,82.0,3.8,86.0,90.0,3.3,3.0
2015/02/07 00:00,Guanyin,14.0,0.23,0.7,19.0,20.0,22.0,30.0,9.0,0.0,83.0,4.2,85.0,82.0,2.5,2.8
2015/02/07 01:00,Guanyin,14.0,0.37,3.7,34.0,38.0,6.4,35.0,11.0,0.0,83.0,9.7,84.0,75.0,2.0,2.0
2015/02/07 02:00,Guanyin,14.0,0.31,1.6,29.0,30.0,11.0,31.0,10.0,0.0,84.0,11.0,67.0,84.0,0.9,1.4
2015/02/07 03:00,Guanyin,14.0,0.28,1.4,23.0,24.0,15.0,32.0,11.0,0.0,84.0,11.0,73.0,86.0,2.4,1.8
2015/02/07 04:00,Guanyin,15.0,0.22,1.1,23.0,24.0,17.0,33.0,9.0,0.0,85.0,5.0,86.0,85.0,2.6,2.4
2015/02/07 05:00,Guanyin,15.0,0.29,2.6,29.0,31.0,11.0,40.0,10.0,0.0,84.0,8.2,92.0,97.0,1.8,2.1
2015/02/07 06:00,Guanyin,15.0,0.34,2.4,29.0,31.0,11.0,45.0,10.0,0.0,84.0,10.0,88.0,95.0,2.2,2.1
