time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/03/27 14:00,Cailiao,18.0,0.32,3.8,17.0,21.0,35.0,21.0,15.0,0.0,79.0,1.1,284.0,290.0,3.3,2.6
2015/03/27 15:00,Cailiao,18.0,0.31,3.0,14.0,17.0,36.0,22.0,10.0,0.0,78.0,1.1,286.0,281.0,3.3,2.2
2015/03/27 16:00,Cailiao,18.0,0.43,3.4,20.0,24.0,32.0,20.0,9.0,0.0,76.0,0.9,283.0,289.0,2.4,2.7
2015/03/27 17:00,Cailiao,18.0,0.71,4.0,32.0,36.0,21.0,23.0,11.0,0.0,74.0,1.2,111.0,124.0,2.7,0.7
2015/03/27 18:00,Cailiao,18.0,0.99,5.9,42.0,48.0,13.0,28.0,14.0,0.0,76.0,1.2,122.0,130.0,2.5,2.4
2015/03/27 19:00,Cailiao,18.0,1.29,9.4,53.0,62.0,5.7,29.0,19.0,0.0,76.0,1.4,125.0,125.0,1.3,1.4
2015/03/27 20:00,Cailiao,17.0,1.17,11.0,54.0,65.0,2.1,28.0,22.0,0.0,75.0,1.5,88.0,75.0,0.9,1.1
2015/03/27 21:00,Cailiao,17.0,1.1,11.0,52.0,63.0,2.9,29.0,20.0,0.0,75.0,1.6,95.0,87.0,1.0,1.1
2015/03/27 22:00,Cailiao,17.0,0.94,7.7,47.0,55.0,5.3,29.0,15.0,0.0,75.0,1.4,97.0,99.0,1.2,1.3
2015/03/27 23:00,Cailiao,16.0,0.93,12.0,40.0,52.0,9.1,27.0,15.0,0.0,77.0,1.5,137.0,249.0,0.7,0.6
2015/03/28 00:00,Cailiao,16.0,0.86,12.0,40.0,52.0,6.8,27.0,18.0,0.0,80.0,1.9,66.0,73.0,0.9,0.5
