time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/01/01 00:00,Shilin,16.0,0.71,1.4,11.0,12.0,46.0,159.0,71.0,0.0,59.0,9.6,81.0,84.0,2.6,2.6
2015/01/01 01:00,Shilin,16.0,0.68,1.3,11.0,12.0,45.0,177.0,68.0,0.0,58.0,8.2,81.0,98.0,2.2,2.1
2015/01/01 02:00,Shilin,16.0,0.63,1.6,9.7,11.0,45.0,177.0,65.0,0.0,59.0,7.2,81.0,75.0,2.0,2.0
2015/01/01 03:00,Shilin,15.0,0.56,3.8,9.2,13.0,44.0,152.0,58.0,0.0,59.0,6.1,88.0,87.0,2.0,1.9
2015/01/01 04:00,Shilin,15.0,0.47,3.4,9.1,13.0,42.0,125.0,53.0,0.0,60.0,5.7,74.0,86.0,2.1,1.4
2015/01/01 05:00,Shilin,14.0,0.45,3.6,9.4,13.0,42.0,98.0,47.0,0.0,58.0,6.0,82.0,94.0,1.8,1.6
2015/01/01 06:00,Shilin,14.0,0.48,4.2,11.0,15.0,38.0,90.0,47.0,0.0,59.0,6.2,84.0,89.0,1.4,1.5
2015/01/01 07:00,Shilin,14.0,0.52,4.2,12.0,16.0,34.0,93.0,44.0,0.0,57.0,6.9,80.0,54.0,1.8,1.4
2015/01/01 08:00,Shilin,14.0,0.52,4.7,12.0,17.0,34.0,101.0,42.0,0.0,55.0,7.2,55.0,73.0,2.3,1.9
2015/01/01 09:00,Shilin,14.0,0.5,4.7,12.0,16.0,36.0,103.0,44.0,0.0,52.0,6.6,48.0,98.0,1.7,1.6
2015/01/01 10:00,Shilin,14.0,0.46,5.2,10.0,16.0,40.0,102.0,42.0,0.0,51.0,5.6,46.0,45.0,3.5,2.2
2015/01/01 11:00,Shilin,14.0,0.41,4.7,9.4,14.0,44.0,90.0,38.0,0.0,50.0,4.8,45.0,39.0,4.5,2.5
2015/01/01 12:00,Shilin,14.0,0.37,4.6,9.2,14.0,46.0,84.0,36.0,0.0,50.0,3.9,54.0,50.0,4.2,2.9
2015/01/01 13:00,Shilin,14.0,0.35,4.8,9.5,14.0,47.0,72.0,29.0,0.0,50.0,3.6,57.0,62.0,2.7,2.1
2015/01/01 14:00,Shilin,13.0,0.35,4.3,9.2,13.0,46.0,80.0,28.0,0.0,52.0,3.8,49.0,33.0,3.5,2.0
2015/01/01 15:00,Shilin,13.0,0.38,4.8,11.0,16.0,39.0,70.0,23.0,0.0,53.0,3.5,89.0,81.0,3.0,2.0
2015/01/01 16:00,Shilin,13.0,0.35,4.2,11.0,15.0,41.0,67.0,23.0,0.0,52.0,3.1,103.0,95.0,2.2,2.8
2015/01/01 17:00,Shilin,13.0,0.36,4.2,14.0,18.0,37.0,52.0,23.0,0.0,53.0,2.9,84.0,77.0,3.0,1.9
2015/01/01 18:00,Shilin,12.0,0.28,4.5,11.0,15.0,41.0,48.0,19.0,0.0,53.0,2.6,99.0,107.0,3.1,2.4
2015/01/01 19:00,Shilin,12.0,0.27,4.0,11.0,15.0,38.0,41.0,15.0,0.0,54.0,2.4,98.0,92.0,2.3,2.4
2015/01/01 20:00,Shilin,13.0,0.23,3.7,9.0,13.0,38.0,32.0,7.0,0.0,55.0,2.1,92.0,94.0,2.7,2.5
2015/01/01 21:00,Shilin,13.0,0.24,4.0,9.3,13.0,37.0,40.0,6.0,0.0,54.0,2.1,80.0,88.0,2.2,2.0
2015/01/01 22:00,Shilin,13.0,0.23,3.8,9.1,13.0,37.0,46.0,6.0,0.0,53.0,2.0,94.0,102.0,2.4,1.8
2015/01/01 23:00,Shilin,13.0,0.22,4.1,7.6,12.0,40.0,58.0,14.0,0.0,57.0,2.1,98.0,105.0,2.1,1.9
2015/01/02 00:00,Shilin,13.0,0.21,3.5,5.6,9.1,43.0,50.0,17.0,0.0,57.0,2.2,99.0,111.0,2.3,1.7
