time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/04/20 18:00,Longtan,26.0,0.28,4.1,8.2,12.0,24.0,37.0,7.0,0.0,71.0,1.8,251.0,255.0,4.8,4.7
2015/04/20 19:00,Longtan,26.0,0.27,4.1,6.7,11.0,26.0,37.0,16.0,0.0,74.0,1.4,255.0,270.0,4.2,4.9
2015/04/20 20:00,Longtan,21.0,0.57,3.8,15.0,18.0,25.0,36.0,18.0,0.0,85.0,2.1,21.0,58.0,3.5,1.2
2015/04/20 21:00,Longtan,19.0,0.45,4.9,18.0,23.0,27.0,35.0,15.0,5.8,89.0,4.6,53.0,58.0,3.3,2.8
2015/04/20 22:00,Longtan,18.0,0.4,4.8,13.0,18.0,32.0,31.0,13.0,0.4,90.0,3.6,51.0,53.0,3.5,2.8
2015/04/20 23:00,Longtan,18.0,0.35,3.1,9.2,12.0,42.0,31.0,7.0,0.0,90.0,3.7,52.0,52.0,3.9,3.9
2015/04/21 00:00,Longtan,18.0,0.32,3.3,6.3,9.7,47.0,28.0,9.0,0.0,90.0,3.5,54.0,53.0,4.2,3.6
2015/04/21 01:00,Longtan,18.0,0.3,4.1,5.0,9.1,51.0,30.0,4.0,0.0,89.0,1.9,53.0,53.0,3.8,3.5
2015/04/21 02:00,Longtan,17.0,0.31,4.3,5.6,9.9,51.0,31.0,4.0,2.0,90.0,2.9,54.0,53.0,3.6,2.8
2015/04/21 03:00,Longtan,17.0,0.3,3.0,5.0,8.0,55.0,31.0,8.0,14.0,91.0,2.6,54.0,52.0,4.3,3.7
2015/04/21 04:00,Longtan,17.0,0.29,2.6,5.3,8.0,54.0,28.0,11.0,8.0,92.0,2.3,69.0,92.0,1.6,2.7
2015/04/21 05:00,Longtan,17.0,0.31,3.1,8.6,12.0,46.0,19.0,15.0,2.8,93.0,1.5,69.0,44.0,1.9,1.4
2015/04/21 06:00,Longtan,17.0,0.4,3.2,12.0,15.0,42.0,22.0,11.0,0.6,93.0,2.2,51.0,47.0,2.3,2.0
2015/04/21 07:00,Longtan,17.0,0.49,4.0,17.0,21.0,39.0,26.0,17.0,0.0,92.0,5.5,54.0,48.0,4.3,3.6
2015/04/21 08:00,Longtan,17.0,0.5,3.9,17.0,21.0,41.0,36.0,21.0,0.0,91.0,5.2,52.0,50.0,3.8,3.2
2015/04/21 09:00,Longtan,17.0,0.5,4.2,18.0,22.0,39.0,48.0,34.0,0.0,89.0,4.8,55.0,58.0,3.1,3.3
2015/04/21 10:00,Longtan,17.0,0.5,4.8,19.0,24.0,38.0,60.0,29.0,0.0,87.0,4.8,57.0,60.0,3.9,3.3
