time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/12/30 03:00,Linkou,15.0,0.19,1.4,4.6,6.0,40.0,27.0,11.0,0.0,91.0,1.0,61.0,63.0,1.6,2.1
2015/12/30 04:00,Linkou,15.0,0.19,1.5,5.5,6.9,38.0,31.0,12.0,0.0,92.0,1.3,63.0,74.0,1.4,0.9
2015/12/30 05:00,Linkou,15.0,0.16,1.4,4.0,5.5,40.0,25.0,10.0,0.0,94.0,0.8,49.0,49.0,4.6,3.2
2015/12/30 06:00,Linkou,14.0,0.16,1.7,3.4,5.1,41.0,21.0,9.0,0.0,97.0,0.5,50.0,48.0,4.5,3.9
2015/12/30 07:00,Linkou,13.0,0.21,4.5,9.4,14.0,37.0,22.0,6.0,0.4,97.0,0.5,48.0,51.0,4.1,4.3
2015/12/30 08:00,Linkou,13.0,0.23,5.8,15.0,20.0,30.0,18.0,6.0,0.2,97.0,0.6,51.0,55.0,2.5,3.3
2015/12/30 09:00,Linkou,14.0,0.22,7.2,18.0,25.0,25.0,19.0,10.0,0.0,96.0,0.7,49.0,48.0,2.5,2.1
2015/12/30 10:00,Linkou,14.0,0.21,6.6,17.0,24.0,27.0,20.0,11.0,0.0,97.0,0.9,51.0,48.0,2.9,2.5
2015/12/30 11:00,Linkou,14.0,0.21,7.4,19.0,27.0,25.0,21.0,14.0,0.6,97.0,0.9,52.0,54.0,2.8,2.4
2015/12/30 12:00,Linkou,14.0,0.22,7.4,18.0,26.0,26.0,20.0,10.0,0.0,98.0,0.9,53.0,50.0,2.9,3.0
2015/12/30 13:00,Linkou,14.0,0.26,7.1,18.0,25.0,26.0,20.0,8.0,0.2,97.0,1.1,58.0,63.0,3.2,3.0
2015/12/30 14:00,Linkou,15.0,0.24,5.2,14.0,20.0,33.0,23.0,9.0,0.0,89.0,1.9,67.0,71.0,3.9,3.5
2015/12/30 15:00,Linkou,15.0,0.33,10.0,25.0,35.0,23.0,27.0,10.0,0.0,90.0,2.1,65.0,62.0,3.8,3.4
2015/12/30 16:00,Linkou,15.0,0.26,4.2,19.0,23.0,27.0,28.0,10.0,0.0,91.0,1.8,53.0,47.0,3.6,3.2
2015/12/30 17:00,Linkou,14.0,0.25,3.1,9.0,12.0,37.0,24.0,5.0,0.0,95.0,1.3,49.0,48.0,4.0,3.6
