time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/10/09 03:00,Xinzhuang,24.0,0.25,1.1,12.0,13.0,25.0,9.0,13.0,1.4,91.0,2.8,89.0,86.0,1.6,0.2
2015/10/09 04:00,Xinzhuang,24.0,0.24,0.8,11.0,12.0,27.0,6.0,14.0,2.8,91.0,3.3,102.0,137.0,0.5,1.0
2015/10/09 05:00,Xinzhuang,24.0,0.25,0.7,11.0,12.0,27.0,2.0,12.0,2.4,91.0,2.3,123.0,124.0,1.0,0.7
2015/10/09 06:00,Xinzhuang,24.0,0.35,0.8,13.0,13.0,30.0,1.0,8.0,3.0,90.0,1.6,113.0,93.0,0.6,0.8
2015/10/09 07:00,Xinzhuang,24.0,0.45,1.5,18.0,19.0,28.0,1.0,5.0,2.2,90.0,1.7,92.0,67.0,1.3,0.9
2015/10/09 08:00,Xinzhuang,24.0,0.49,3.5,20.0,24.0,27.0,2.0,6.0,1.0,89.0,1.8,91.0,84.0,0.8,1.2
2015/10/09 09:00,Xinzhuang,24.0,0.96,11.0,30.0,41.0,23.0,6.0,10.0,5.2,89.0,2.0,54.0,40.0,0.9,1.0
2015/10/09 10:00,Xinzhuang,24.0,0.31,4.7,24.0,29.0,27.0,10.0,10.0,1.6,90.0,2.2,22.0,19.0,2.2,1.4
2015/10/09 11:00,Xinzhuang,24.0,0.26,3.3,19.0,22.0,31.0,9.0,8.0,3.2,90.0,1.8,22.0,18.0,1.9,1.2
2015/10/09 12:00,Xinzhuang,24.0,0.25,3.5,17.0,20.0,34.0,6.0,6.0,1.4,88.0,1.9,18.0,32.0,1.9,1.2
2015/10/09 13:00,Xinzhuang,23.0,0.26,5.3,21.0,26.0,31.0,6.0,7.0,1.2,89.0,2.1,42.0,55.0,1.7,1.9
2015/10/09 14:00,Xinzhuang,24.0,0.44,2.3,21.0,23.0,33.0,12.0,8.0,0.2,85.0,2.1,89.0,94.0,3.3,2.4
2015/10/09 15:00,Xinzhuang,24.0,0.45,1.8,22.0,24.0,33.0,18.0,10.0,0.0,84.0,2.4,89.0,66.0,1.8,2.3
2015/10/09 16:00,Xinzhuang,24.0,0.44,3.0,27.0,30.0,31.0,24.0,13.0,0.0,80.0,2.7,45.0,78.0,1.3,1.2
2015/10/09 17:00,Xinzhuang,24.0,0.53,1.1,19.0,20.0,40.0,27.0,14.0,0.0,76.0,1.7,89.0,86.0,2.9,2.7
2015/10/09 18:00,Xinzhuang,24.0,0.67,1.1,25.0,26.0,32.0,33.0,17.0,0.0,76.0,2.5,99.0,98.0,2.1,2.2
2015/10/09 19:00,Xinzhuang,23.0,0.51,0.9,19.0,20.0,38.0,38.0,17.0,0.0,75.0,2.7,102.0,107.0,2.3,2.4
2015/10/09 20:00,Xinzhuang,23.0,0.4,0.2,13.0,13.0,45.0,26.0,16.0,0.0,77.0,1.7,103.0,97.0,3.0,2.7
2015/10/09 21:00,Xinzhuang,23.0,0.47,0.6,15.0,16.0,40.0,18.0,16.0,0.0,77.0,1.6,100.0,105.0,2.3,2.4
2015/10/09 22:00,Xinzhuang,23.0,0.37,0.6,11.0,12.0,47.0,24.0,14.0,0.0,73.0,1.7,97.0,83.0,2.1,2.9
2015/10/09 23:00,Xinzhuang,23.0,0.48,0.8,11.0,12.0,45.0,28.0,16.0,0.0,73.0,1.5,92.0,96.0,3.2,2.5
2015/10/10 00:00,Xinzhuang,23.0,0.27,0.4,7.7,8.0,48.0,27.0,16.0,0.0,73.0,1.5,91.0,95.0,2.3,2.6
2015/10/10 01:00,Xinzhuang,23.0,0.25,0.3,6.3,6.6,48.0,28.0,16.0,0.0,72.0,1.2,97.0,89.0,2.1,2.3
2015/10/10 02:00,Xinzhuang,23.0,0.24,0.3,7.1,7.4,45.0,33.0,15.0,0.0,72.0,1.1,85.0,90.0,1.9,1.8
2015/10/10 03:00,Xinzhuang,23.0,0.22,1.3,6.1,7.4,48.0,31.0,14.0,0.0,72.0,1.1,96.0,94.0,2.0,2.4
2015/10/10 04:00,Xinzhuang,23.0,0.27,1.1,7.0,8.1,45.0,33.0,15.0,0.0,73.0,1.1,91.0,99.0,1.9,1.9
2015/10/10 05:00,Xinzhuang,23.0,0.76,3.2,14.0,17.0,40.0,35.0,15.0,0.0,73.0,1.2,79.0,98.0,1.8,1.4
2015/10/10 06:00,Xinzhuang,23.0,0.39,1.5,12.0,14.0,41.0,33.0,16.0,0.0,71.0,1.2,85.0,94.0,2.1,1.8
2015/10/10 07:00,Xinzhuang,24.0,0.54,2.5,17.0,19.0,38.0,35.0,18.0,0.0,69.0,1.4,81.0,93.0,1.6,1.2
2015/10/10 08:00,Xinzhuang,25.0,0.44,2.7,11.0,13.0,49.0,37.0,19.0,0.0,63.0,1.3,86.0,100.0,3.4,2.9
2015/10/10 09:00,Xinzhuang,25.0,0.35,2.0,11.0,13.0,49.0,35.0,16.0,0.0,63.0,3.0,87.0,83.0,3.6,3.2
2015/10/10 10:00,Xinzhuang,26.0,0.33,2.0,11.0,13.0,52.0,35.0,16.0,0.0,61.0,1.8,84.0,72.0,3.1,3.3
2015/10/10 11:00,Xinzhuang,26.0,0.36,1.8,14.0,16.0,47.0,35.0,16.0,0.0,60.0,6.2,85.0,98.0,3.1,2.8
2015/10/10 12:00,Xinzhuang,26.0,0.37,2.5,17.0,20.0,44.0,34.0,19.0,0.0,60.0,9.6,89.0,101.0,3.0,3.1
2015/10/10 13:00,Xinzhuang,26.0,0.37,2.5,17.0,19.0,45.0,37.0,18.0,0.0,60.0,6.9,99.0,109.0,1.6,2.4
2015/10/10 14:00,Xinzhuang,26.0,0.47,2.9,19.0,22.0,42.0,40.0,15.0,0.0,61.0,6.0,94.0,92.0,1.1,1.5
2015/10/10 15:00,Xinzhuang,26.0,0.5,2.1,23.0,25.0,36.0,40.0,19.0,0.0,64.0,6.8,120.0,103.0,2.0,1.0
2015/10/10 16:00,Xinzhuang,26.0,0.53,2.4,25.0,27.0,32.0,42.0,21.0,0.0,64.0,8.5,85.0,45.0,1.8,1.5
2015/10/10 17:00,Xinzhuang,25.0,0.46,1.9,18.0,20.0,34.0,46.0,21.0,0.0,72.0,4.5,31.0,12.0,1.6,1.1
2015/10/10 18:00,Xinzhuang,25.0,0.7,2.0,24.0,26.0,24.0,45.0,25.0,0.0,73.0,2.9,356.0,26.0,0.7,0.5
2015/10/10 19:00,Xinzhuang,25.0,0.72,2.0,30.0,32.0,18.0,46.0,24.0,0.0,72.0,2.8,86.0,111.0,1.7,0.9
2015/10/10 20:00,Xinzhuang,25.0,0.63,1.9,23.0,24.0,27.0,43.0,19.0,0.0,73.0,2.4,102.0,86.0,1.3,1.5
2015/10/10 21:00,Xinzhuang,25.0,0.6,1.8,20.0,22.0,29.0,35.0,20.0,0.0,75.0,1.5,80.0,72.0,1.8,1.4
2015/10/10 22:00,Xinzhuang,24.0,0.81,2.3,34.0,37.0,9.6,35.0,25.0,0.0,80.0,1.7,34.0,206.0,0.4,0.4
2015/10/10 23:00,Xinzhuang,24.0,0.84,6.1,36.0,42.0,2.7,39.0,29.0,0.0,83.0,1.8,21.0,34.0,2.7,1.5
2015/10/11 00:00,Xinzhuang,22.0,0.43,1.7,15.0,17.0,31.0,38.0,30.0,2.6,89.0,0.8,147.0,172.0,0.6,0.1
2015/10/11 01:00,Xinzhuang,22.0,0.4,1.2,12.0,13.0,36.0,31.0,26.0,0.0,89.0,2.3,210.0,207.0,0.8,1.0
2015/10/11 02:00,Xinzhuang,22.0,0.36,1.3,13.0,14.0,32.0,26.0,22.0,0.0,87.0,2.8,203.0,219.0,0.6,0.7
2015/10/11 03:00,Xinzhuang,23.0,0.4,0.8,13.0,14.0,29.0,27.0,21.0,0.2,86.0,2.1,34.0,78.0,2.0,0.5
2015/10/11 04:00,Xinzhuang,22.0,0.33,0.5,8.6,9.1,43.0,33.0,25.0,0.6,84.0,1.9,103.0,113.0,1.2,1.0
