time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/09/08 15:00,Longtan,30.0,0.31,2.2,8.8,11.0,58.0,41.0,13.0,0.0,54.0,1.7,55.0,54.0,5.5,5.4
2015/09/08 16:00,Longtan,29.0,0.33,2.4,11.0,13.0,50.0,33.0,21.0,0.0,57.0,2.0,58.0,63.0,5.8,5.7
2015/09/08 17:00,Longtan,28.0,0.44,2.4,17.0,19.0,38.0,39.0,21.0,0.0,65.0,3.6,54.0,54.0,4.4,4.8
2015/09/08 18:00,Longtan,27.0,0.44,2.1,17.0,19.0,34.0,31.0,18.0,0.0,72.0,4.4,60.0,63.0,5.4,5.1
2015/09/08 19:00,Longtan,26.0,0.37,1.8,11.0,13.0,37.0,38.0,9.0,0.0,74.0,2.1,56.0,48.0,5.8,4.6
2015/09/08 20:00,Longtan,26.0,0.32,1.7,9.8,11.0,37.0,31.0,17.0,0.0,75.0,2.3,48.0,55.0,4.6,5.4
2015/09/08 21:00,Longtan,26.0,0.28,1.5,8.8,10.0,37.0,27.0,11.0,0.0,76.0,2.0,52.0,52.0,5.2,5.1
2015/09/08 22:00,Longtan,25.0,0.31,1.5,11.0,12.0,32.0,24.0,18.0,0.0,79.0,2.2,53.0,54.0,4.8,4.8
2015/09/08 23:00,Longtan,25.0,0.23,1.4,7.8,9.2,36.0,29.0,10.0,0.0,79.0,2.3,49.0,50.0,5.2,5.0
2015/09/09 00:00,Longtan,25.0,0.18,1.2,4.5,5.7,40.0,26.0,9.0,0.0,75.0,2.9,53.0,51.0,4.6,4.5
2015/09/09 01:00,Longtan,25.0,0.17,1.3,3.7,5.0,41.0,23.0,6.0,0.0,75.0,1.5,59.0,60.0,4.9,4.4
2015/09/09 02:00,Longtan,25.0,0.17,1.1,4.0,5.1,39.0,21.0,6.0,0.0,76.0,1.6,56.0,47.0,4.2,3.8
2015/09/09 03:00,Longtan,25.0,0.17,1.3,3.5,4.7,40.0,25.0,5.0,0.0,77.0,1.4,53.0,56.0,4.7,3.8
2015/09/09 04:00,Longtan,25.0,0.16,1.3,3.1,4.4,43.0,27.0,10.0,0.0,78.0,1.2,59.0,49.0,3.6,3.9
2015/09/09 05:00,Longtan,25.0,0.17,1.3,4.2,5.5,41.0,27.0,10.0,0.0,75.0,1.2,60.0,62.0,4.7,4.2
2015/09/09 06:00,Longtan,25.0,0.22,1.9,6.6,8.5,40.0,30.0,15.0,0.0,76.0,1.1,59.0,59.0,5.4,4.4
2015/09/09 07:00,Longtan,26.0,0.29,2.4,6.7,9.0,44.0,31.0,10.0,0.0,70.0,1.5,63.0,63.0,5.0,5.1
2015/09/09 08:00,Longtan,27.0,0.26,2.4,6.6,9.0,45.0,30.0,12.0,0.0,64.0,1.7,58.0,56.0,5.0,4.8
2015/09/09 09:00,Longtan,28.0,0.24,2.6,6.2,8.8,49.0,33.0,7.0,0.0,58.0,1.6,60.0,62.0,5.3,5.3
2015/09/09 10:00,Longtan,29.0,0.26,2.4,7.0,9.4,57.0,38.0,6.0,0.0,55.0,1.6,57.0,53.0,5.5,5.4
2015/09/09 11:00,Longtan,29.0,0.26,2.5,8.2,11.0,62.0,41.0,6.0,0.0,50.0,2.1,55.0,54.0,5.0,5.4
2015/09/09 12:00,Longtan,30.0,0.28,2.3,8.6,11.0,65.0,38.0,13.0,0.0,46.0,3.1,60.0,62.0,4.6,4.8
2015/09/09 13:00,Longtan,30.0,0.26,2.3,9.0,11.0,67.0,35.0,20.0,0.0,45.0,3.2,65.0,65.0,4.8,5.1
2015/09/09 14:00,Longtan,30.0,0.27,2.2,9.2,11.0,63.0,36.0,19.0,0.0,50.0,2.5,60.0,51.0,4.3,4.1
2015/09/09 15:00,Longtan,29.0,0.28,2.5,10.0,13.0,53.0,37.0,17.0,0.0,55.0,2.3,56.0,54.0,4.5,3.3
2015/09/09 16:00,Longtan,29.0,0.33,2.6,12.0,14.0,53.0,39.0,21.0,0.0,54.0,2.5,52.0,53.0,3.8,3.4
2015/09/09 17:00,Longtan,27.0,0.45,2.4,18.0,20.0,43.0,44.0,25.0,0.0,61.0,2.9,57.0,63.0,3.5,2.7
2015/09/09 18:00,Longtan,26.0,0.45,2.2,18.0,20.0,40.0,47.0,23.0,0.0,61.0,2.6,65.0,68.0,3.1,3.0
2015/09/09 19:00,Longtan,25.0,0.38,1.9,14.0,16.0,39.0,43.0,13.0,0.0,65.0,3.1,65.0,68.0,3.4,3.1
2015/09/09 20:00,Longtan,25.0,0.28,2.0,10.0,12.0,40.0,39.0,12.0,0.0,70.0,3.9,66.0,69.0,5.3,4.4
2015/09/09 21:00,Longtan,24.0,0.22,1.6,5.7,7.3,46.0,33.0,12.0,0.0,69.0,2.0,63.0,67.0,4.0,4.7
2015/09/09 22:00,Longtan,24.0,0.2,1.4,5.7,7.1,45.0,31.0,12.0,0.0,69.0,1.9,59.0,53.0,3.2,3.2
2015/09/09 23:00,Longtan,24.0,0.19,1.4,7.5,9.0,42.0,26.0,14.0,0.0,71.0,2.4,47.0,52.0,3.4,3.6
2015/09/10 00:00,Longtan,24.0,0.18,1.2,5.9,7.1,43.0,29.0,12.0,0.0,70.0,1.5,57.0,60.0,3.2,3.3
2015/09/10 01:00,Longtan,24.0,0.17,1.4,5.9,7.3,41.0,31.0,12.0,0.0,75.0,2.8,53.0,50.0,3.7,3.1
2015/09/10 02:00,Longtan,24.0,0.14,1.2,4.5,5.7,45.0,28.0,6.0,0.0,75.0,1.8,61.0,60.0,4.3,4.3
2015/09/10 03:00,Longtan,24.0,0.14,1.3,4.0,5.3,44.0,25.0,9.0,0.0,78.0,1.6,56.0,49.0,3.1,3.1
2015/09/10 04:00,Longtan,24.0,0.15,1.5,5.2,6.7,44.0,25.0,10.0,0.0,78.0,1.7,62.0,60.0,2.8,3.5
2015/09/10 05:00,Longtan,23.0,0.19,1.7,11.0,12.0,36.0,29.0,15.0,0.0,79.0,2.8,61.0,68.0,2.9,2.9
2015/09/10 06:00,Longtan,24.0,0.31,2.9,16.0,19.0,32.0,30.0,15.0,0.0,76.0,3.0,64.0,71.0,3.1,3.0
2015/09/10 07:00,Longtan,25.0,0.36,4.3,13.0,17.0,40.0,31.0,20.0,0.0,68.0,5.4,72.0,69.0,4.3,3.3
2015/09/10 08:00,Longtan,26.0,0.26,3.1,7.5,11.0,49.0,38.0,18.0,0.0,63.0,4.4,68.0,59.0,4.8,4.3
2015/09/10 09:00,Longtan,27.0,0.26,2.7,7.6,10.0,56.0,39.0,15.0,0.0,55.0,2.9,66.0,75.0,4.3,4.7
2015/09/10 10:00,Longtan,29.0,0.36,2.9,12.0,15.0,65.0,41.0,13.0,0.0,52.0,2.7,66.0,63.0,3.9,4.1
2015/09/10 11:00,Longtan,29.0,0.32,2.6,11.0,13.0,74.0,34.0,18.0,0.0,45.0,2.6,61.0,58.0,4.0,4.4
2015/09/10 12:00,Longtan,30.0,0.28,2.3,8.7,11.0,73.0,36.0,20.0,0.0,42.0,2.5,63.0,72.0,4.1,4.0
2015/09/10 13:00,Longtan,30.0,0.27,2.2,8.6,11.0,70.0,44.0,19.0,0.0,41.0,2.4,67.0,60.0,4.3,4.0
