time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/10/02 17:00,Linkou,25.0,0.54,2.3,20.0,22.0,37.0,40.0,21.0,0.0,91.0,2.7,92.0,105.0,4.6,3.9
2015/10/02 18:00,Linkou,25.0,0.52,1.1,16.0,17.0,37.0,40.0,17.0,0.0,92.0,2.0,98.0,99.0,5.7,4.6
2015/10/02 19:00,Linkou,25.0,0.45,1.1,14.0,15.0,36.0,37.0,12.0,0.0,91.0,1.7,100.0,90.0,5.2,4.8
2015/10/02 20:00,Linkou,25.0,0.38,0.8,8.9,9.7,35.0,28.0,16.0,0.0,90.0,1.6,99.0,106.0,5.2,4.8
2015/10/02 21:00,Linkou,25.0,0.36,1.0,8.8,9.8,32.0,31.0,19.0,0.0,89.0,1.4,99.0,92.0,4.6,4.4
2015/10/02 22:00,Linkou,25.0,0.32,0.9,7.8,8.8,30.0,34.0,19.0,0.0,89.0,1.3,95.0,100.0,5.6,4.5
2015/10/02 23:00,Linkou,25.0,0.31,0.8,7.5,8.2,29.0,28.0,19.0,0.0,90.0,1.4,97.0,100.0,5.0,4.3
2015/10/03 00:00,Linkou,25.0,0.25,0.7,4.7,5.3,25.0,15.0,13.0,0.0,89.0,1.0,100.0,108.0,4.4,3.9
2015/10/03 01:00,Linkou,25.0,0.2,0.5,4.9,5.3,20.0,11.0,8.0,0.0,88.0,1.3,103.0,106.0,4.3,3.9
2015/10/03 02:00,Linkou,25.0,0.15,0.6,3.7,4.4,16.0,15.0,7.0,0.0,88.0,1.3,102.0,103.0,3.8,3.5
2015/10/03 03:00,Linkou,25.0,0.14,1.1,3.8,4.9,13.0,13.0,10.0,0.0,88.0,1.3,100.0,109.0,3.2,2.9
2015/10/03 04:00,Linkou,25.0,0.13,1.1,4.5,5.6,11.0,15.0,10.0,0.0,87.0,1.4,119.0,121.0,1.7,2.1
2015/10/03 05:00,Linkou,25.0,0.14,1.2,6.2,7.5,8.6,15.0,7.0,0.0,85.0,1.4,123.0,122.0,2.6,2.1
2015/10/03 06:00,Linkou,26.0,0.2,4.6,7.4,12.0,8.7,16.0,8.0,0.0,84.0,1.5,111.0,109.0,2.3,1.9
2015/10/03 07:00,Linkou,26.0,0.39,14.0,9.7,24.0,9.5,11.0,12.0,0.0,83.0,2.3,118.0,112.0,2.2,2.0
2015/10/03 08:00,Linkou,27.0,0.43,14.0,12.0,27.0,14.0,21.0,14.0,0.0,81.0,2.4,131.0,133.0,2.9,2.1
2015/10/03 09:00,Linkou,28.0,0.39,8.7,13.0,21.0,24.0,28.0,14.0,0.0,75.0,2.4,142.0,117.0,2.0,2.2
2015/10/03 10:00,Linkou,30.0,0.41,5.7,15.0,21.0,37.0,21.0,15.0,0.0,69.0,2.1,133.0,339.0,1.2,1.1
2015/10/03 11:00,Linkou,29.0,0.22,2.0,5.2,7.1,42.0,26.0,19.0,0.0,78.0,2.3,308.0,307.0,2.2,1.5
2015/10/03 12:00,Linkou,29.0,0.21,1.5,5.6,7.2,53.0,37.0,21.0,0.0,78.0,2.9,285.0,269.0,2.5,1.9
2015/10/03 13:00,Linkou,30.0,0.2,1.5,5.5,7.0,59.0,50.0,21.0,0.0,76.0,3.4,301.0,330.0,2.0,1.5
2015/10/03 14:00,Linkou,30.0,0.22,1.3,5.3,6.5,64.0,51.0,21.0,0.0,73.0,3.1,322.0,314.0,2.1,1.1
2015/10/03 15:00,Linkou,30.0,0.23,1.2,6.2,7.5,57.0,44.0,22.0,0.0,77.0,2.7,317.0,318.0,2.0,1.6
2015/10/03 16:00,Linkou,29.0,0.23,1.4,5.7,7.1,51.0,40.0,20.0,0.0,77.0,2.1,328.0,333.0,1.1,1.0
