time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/11/06 09:00,Xinzhuang,30.0,0.34,6.6,13.0,19.0,19.0,16.0,5.0,0.0,61.0,2.2,83.0,78.0,4.9,4.5
2015/11/06 10:00,Xinzhuang,31.0,0.26,4.5,10.0,15.0,23.0,17.0,5.0,0.0,56.0,2.0,87.0,89.0,4.0,3.9
2015/11/06 11:00,Xinzhuang,32.0,0.23,3.6,8.7,12.0,26.0,12.0,4.0,0.0,54.0,2.0,77.0,92.0,4.0,4.2
2015/11/06 12:00,Xinzhuang,32.0,0.24,3.3,8.5,12.0,29.0,12.0,2.0,0.0,51.0,1.9,83.0,72.0,4.3,3.6
2015/11/06 13:00,Xinzhuang,33.0,0.25,4.7,11.0,16.0,29.0,13.0,2.0,0.0,50.0,2.0,88.0,95.0,3.8,3.1
2015/11/06 14:00,Xinzhuang,32.0,0.25,3.8,10.0,14.0,28.0,18.0,5.0,0.0,54.0,2.0,87.0,93.0,3.6,3.9
2015/11/06 15:00,Xinzhuang,31.0,0.3,3.3,12.0,16.0,23.0,24.0,7.0,0.0,57.0,2.0,87.0,95.0,3.0,3.2
2015/11/06 16:00,Xinzhuang,30.0,0.35,3.4,15.0,18.0,17.0,24.0,7.0,0.0,61.0,2.0,80.0,81.0,2.8,2.9
2015/11/06 17:00,Xinzhuang,29.0,0.54,4.0,18.0,22.0,12.0,23.0,6.0,0.0,64.0,2.0,82.0,91.0,3.0,3.1
2015/11/06 18:00,Xinzhuang,29.0,0.7,7.0,21.0,28.0,9.9,23.0,8.0,0.0,65.0,2.0,100.0,93.0,2.1,2.4
2015/11/06 19:00,Xinzhuang,28.0,0.58,4.9,21.0,26.0,7.2,18.0,6.0,0.0,67.0,2.1,73.0,58.0,3.3,2.7
2015/11/06 20:00,Xinzhuang,28.0,0.57,5.8,24.0,29.0,2.8,13.0,4.0,0.0,69.0,2.3,71.0,72.0,3.1,3.0
2015/11/06 21:00,Xinzhuang,28.0,0.57,7.4,24.0,31.0,2.7,12.0,4.0,0.0,69.0,2.2,57.0,61.0,3.0,3.0
2015/11/06 22:00,Xinzhuang,28.0,1.5,6.2,25.0,31.0,3.3,11.0,3.0,0.0,69.0,2.2,44.0,62.0,2.0,2.3
2015/11/06 23:00,Xinzhuang,27.0,1.14,12.0,35.0,48.0,1.1,34.0,32.0,0.0,77.0,7.6,165.0,198.0,1.4,1.0
2015/11/07 00:00,Xinzhuang,26.0,0.94,4.7,38.0,43.0,5.5,67.0,66.0,0.0,78.0,12.0,221.0,143.0,0.5,0.6
2015/11/07 01:00,Xinzhuang,26.0,0.89,2.4,33.0,35.0,8.9,81.0,66.0,0.0,79.0,9.0,247.0,223.0,0.8,0.6
2015/11/07 02:00,Xinzhuang,25.0,0.77,2.0,27.0,29.0,11.0,86.0,71.0,0.0,80.0,10.0,238.0,249.0,1.0,0.8
2015/11/07 03:00,Xinzhuang,25.0,0.85,4.3,31.0,36.0,6.0,89.0,78.0,0.0,82.0,14.0,167.0,191.0,0.8,0.3
2015/11/07 04:00,Xinzhuang,25.0,0.61,2.8,22.0,25.0,12.0,87.0,76.0,0.0,83.0,13.0,239.0,104.0,0.6,0.6
2015/11/07 05:00,Xinzhuang,25.0,0.69,8.2,27.0,35.0,1.8,75.0,65.0,0.0,83.0,10.0,133.0,162.0,0.7,0.3
2015/11/07 06:00,Xinzhuang,25.0,0.76,12.0,25.0,36.0,3.2,72.0,66.0,0.0,83.0,12.0,216.0,231.0,1.1,0.7
2015/11/07 07:00,Xinzhuang,25.0,1.09,26.0,27.0,53.0,2.6,75.0,63.0,0.0,81.0,14.0,166.0,162.0,0.9,0.8
2015/11/07 08:00,Xinzhuang,27.0,0.84,16.0,26.0,42.0,21.0,81.0,62.0,0.0,75.0,13.0,245.0,248.0,2.2,1.3
2015/11/07 09:00,Xinzhuang,28.0,0.43,2.7,13.0,16.0,53.0,75.0,64.0,0.0,68.0,4.0,238.0,242.0,1.4,1.8
2015/11/07 10:00,Xinzhuang,29.0,0.55,2.5,20.0,22.0,68.0,68.0,62.0,0.0,64.0,6.1,292.0,301.0,1.2,0.7
2015/11/07 11:00,Xinzhuang,31.0,0.54,2.3,19.0,22.0,87.0,77.0,66.0,0.0,59.0,4.4,12.0,356.0,2.3,1.4
2015/11/07 12:00,Xinzhuang,30.0,0.51,2.1,18.0,20.0,81.0,79.0,69.0,0.0,65.0,4.1,12.0,29.0,3.9,1.4
2015/11/07 13:00,Xinzhuang,30.0,0.44,2.2,19.0,21.0,82.0,79.0,70.0,0.0,66.0,4.6,24.0,27.0,3.5,2.5
2015/11/07 14:00,Xinzhuang,30.0,0.41,2.3,19.0,21.0,82.0,86.0,69.0,0.0,66.0,4.9,28.0,27.0,3.4,2.3
2015/11/07 15:00,Xinzhuang,29.0,0.39,2.3,18.0,20.0,71.0,87.0,68.0,0.0,71.0,3.9,25.0,13.0,2.5,2.2
2015/11/07 16:00,Xinzhuang,28.0,0.48,2.1,22.0,24.0,63.0,81.0,66.0,0.0,73.0,3.3,33.0,31.0,2.0,1.7
2015/11/07 17:00,Xinzhuang,27.0,0.64,2.1,28.0,30.0,49.0,83.0,60.0,0.0,76.0,3.4,28.0,32.0,1.4,1.7
2015/11/07 18:00,Xinzhuang,26.0,0.9,2.5,34.0,37.0,35.0,84.0,62.0,0.0,78.0,4.0,1.2,330.0,1.0,0.9
2015/11/07 19:00,Xinzhuang,26.0,1.13,2.2,41.0,43.0,21.0,84.0,67.0,0.0,78.0,3.7,297.0,257.0,0.6,0.5
2015/11/07 20:00,Xinzhuang,26.0,1.5,7.4,51.0,58.0,5.5,88.0,68.0,0.0,80.0,3.7,326.0,349.0,0.8,0.3
2015/11/07 21:00,Xinzhuang,26.0,1.82,25.0,57.0,81.0,0.5,89.0,71.0,0.0,81.0,5.4,359.0,339.0,0.9,0.5
2015/11/07 22:00,Xinzhuang,26.0,1.4,13.0,44.0,57.0,2.9,78.0,69.0,0.0,79.0,4.5,25.0,32.0,1.3,0.5
2015/11/07 23:00,Xinzhuang,26.0,1.19,14.0,37.0,51.0,1.6,59.0,58.0,0.0,79.0,2.9,23.0,17.0,1.2,1.2
2015/11/08 00:00,Xinzhuang,25.0,1.17,21.0,34.0,55.0,0.6,50.0,46.0,0.0,79.0,2.8,19.0,13.0,0.7,0.6
2015/11/08 01:00,Xinzhuang,25.0,1.99,26.0,32.0,58.0,0.4,44.0,35.0,0.0,79.0,2.6,353.0,307.0,0.7,0.6
