time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/01/26 16:00,Pingzhen,19.0,0.35,2.1,26.0,28.0,29.0,52.0,35.0,0.0,72.0,3.1,42.0,31.0,2.1,1.3
2015/01/26 17:00,Pingzhen,18.0,0.42,2.0,30.0,32.0,26.0,44.0,41.0,0.0,79.0,4.0,35.0,33.0,1.5,1.2
2015/01/26 18:00,Pingzhen,18.0,0.63,1.9,39.0,40.0,16.0,57.0,41.0,0.0,85.0,3.6,47.0,52.0,1.6,1.5
2015/01/26 19:00,Pingzhen,18.0,0.48,1.9,31.0,33.0,18.0,70.0,40.0,0.2,88.0,3.9,43.0,44.0,1.7,1.4
2015/01/26 20:00,Pingzhen,17.0,0.41,1.4,27.0,29.0,21.0,73.0,38.0,0.0,90.0,3.8,40.0,40.0,2.2,1.3
2015/01/26 21:00,Pingzhen,17.0,0.44,0.9,25.0,26.0,24.0,65.0,33.0,0.2,92.0,3.2,39.0,38.0,2.0,1.2
2015/01/26 22:00,Pingzhen,18.0,0.65,1.6,36.0,37.0,13.0,66.0,37.0,0.0,92.0,3.6,45.0,43.0,2.3,1.7
2015/01/26 23:00,Pingzhen,18.0,0.73,2.1,36.0,39.0,12.0,62.0,35.0,0.2,92.0,2.8,45.0,44.0,2.5,2.0
2015/01/27 00:00,Pingzhen,18.0,0.62,1.5,28.0,29.0,17.0,66.0,40.0,0.2,92.0,1.8,42.0,35.0,1.7,1.6
2015/01/27 01:00,Pingzhen,17.0,0.46,1.3,18.0,19.0,26.0,57.0,38.0,1.2,92.0,2.6,41.0,43.0,2.7,1.8
2015/01/27 02:00,Pingzhen,17.0,0.48,0.8,12.0,13.0,36.0,56.0,34.0,1.2,93.0,1.8,44.0,44.0,2.8,2.4
2015/01/27 03:00,Pingzhen,17.0,0.45,0.6,8.9,9.5,41.0,52.0,30.0,3.0,93.0,1.3,41.0,41.0,3.5,2.8
2015/01/27 04:00,Pingzhen,17.0,0.46,0.4,11.0,12.0,39.0,45.0,33.0,1.8,93.0,1.6,43.0,47.0,3.1,2.7
2015/01/27 05:00,Pingzhen,16.0,0.43,0.4,13.0,14.0,37.0,45.0,33.0,0.4,93.0,1.2,44.0,42.0,2.7,2.3
2015/01/27 06:00,Pingzhen,16.0,0.49,0.9,22.0,23.0,28.0,41.0,24.0,0.6,93.0,1.4,45.0,46.0,1.9,2.1
