time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/05/14 23:00,Zhongshan,27.0,1.36,43.0,38.0,82.0,0.8,60.0,27.0,0.0,81.0,4.5,16.0,116.0,1.2,0.4
2015/05/15 00:00,Zhongshan,27.0,0.99,19.0,34.0,53.0,1.4,48.0,21.0,0.0,83.0,3.9,95.0,93.0,0.7,0.9
2015/05/15 01:00,Zhongshan,27.0,0.72,18.0,31.0,50.0,1.8,53.0,21.0,0.0,84.0,3.9,114.0,146.0,1.8,0.7
2015/05/15 02:00,Zhongshan,26.0,0.6,8.0,29.0,37.0,4.1,48.0,24.0,0.0,84.0,3.1,145.0,137.0,1.4,1.2
2015/05/15 03:00,Zhongshan,26.0,0.62,15.0,28.0,43.0,2.4,50.0,23.0,0.0,86.0,3.7,4.7,0.9,1.0,0.6
2015/05/15 04:00,Zhongshan,26.0,0.48,11.0,19.0,30.0,7.2,46.0,20.0,0.0,84.0,2.5,244.0,181.0,0.9,0.7
2015/05/15 05:00,Zhongshan,26.0,0.75,15.0,21.0,35.0,2.5,53.0,20.0,0.0,84.0,4.4,253.0,248.0,0.9,0.7
2015/05/15 06:00,Zhongshan,26.0,0.7,19.0,22.0,41.0,4.6,55.0,28.0,0.0,84.0,8.2,153.0,177.0,1.2,1.0
2015/05/15 07:00,Zhongshan,27.0,0.98,20.0,31.0,50.0,9.0,62.0,30.0,0.0,80.0,7.8,162.0,148.0,1.1,0.6
2015/05/15 08:00,Zhongshan,28.0,1.19,19.0,37.0,55.0,16.0,60.0,38.0,0.0,76.0,6.7,169.0,57.0,1.3,0.7
2015/05/15 09:00,Zhongshan,30.0,1.05,7.4,33.0,40.0,49.0,61.0,31.0,0.0,65.0,4.9,194.0,306.0,1.3,0.6
2015/05/15 10:00,Zhongshan,32.0,0.93,6.6,32.0,39.0,61.0,60.0,35.0,0.0,58.0,4.4,236.0,240.0,2.0,0.7
