time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/01/28 15:00,Zhongshan,16.0,0.63,14.0,32.0,46.0,14.0,59.0,13.0,0.0,84.0,2.1,114.0,115.0,3.2,2.4
2015/01/28 16:00,Zhongshan,16.0,0.64,15.0,34.0,49.0,12.0,56.0,13.0,0.0,87.0,3.1,115.0,119.0,2.3,2.3
2015/01/28 17:00,Zhongshan,16.0,0.81,19.0,37.0,56.0,8.0,54.0,12.0,0.0,86.0,4.1,114.0,116.0,2.5,2.2
2015/01/28 18:00,Zhongshan,16.0,0.94,20.0,38.0,58.0,7.7,47.0,10.0,0.0,87.0,4.2,118.0,118.0,2.9,2.3
2015/01/28 19:00,Zhongshan,16.0,0.73,15.0,34.0,49.0,11.0,39.0,16.0,0.0,87.0,4.9,115.0,121.0,2.7,2.6
2015/01/28 20:00,Zhongshan,16.0,0.59,8.4,29.0,38.0,15.0,34.0,13.0,0.0,87.0,2.4,113.0,115.0,2.3,2.4
2015/01/28 21:00,Zhongshan,15.0,0.58,6.8,27.0,34.0,17.0,31.0,13.0,0.0,87.0,2.1,121.0,125.0,3.0,2.5
2015/01/28 22:00,Zhongshan,15.0,0.54,5.2,24.0,30.0,20.0,36.0,5.0,0.0,88.0,2.0,116.0,115.0,2.7,2.5
2015/01/28 23:00,Zhongshan,16.0,0.44,3.0,21.0,24.0,23.0,35.0,1.0,0.0,88.0,3.1,122.0,130.0,2.8,2.4
2015/01/29 00:00,Zhongshan,16.0,0.32,1.6,13.0,15.0,30.0,35.0,2.0,0.0,88.0,3.5,119.0,123.0,2.6,2.7
2015/01/29 01:00,Zhongshan,16.0,0.26,1.5,8.2,9.6,35.0,32.0,0.0,0.0,88.0,1.9,115.0,109.0,2.7,2.5
2015/01/29 02:00,Zhongshan,16.0,0.24,1.5,6.6,8.1,36.0,23.0,4.0,0.0,88.0,1.4,115.0,119.0,2.5,2.2
2015/01/29 03:00,Zhongshan,16.0,0.22,1.5,5.3,6.8,37.0,24.0,5.0,0.0,87.0,1.0,118.0,118.0,2.2,2.0
2015/01/29 04:00,Zhongshan,16.0,0.22,1.3,6.6,7.9,36.0,25.0,4.0,0.0,88.0,1.0,123.0,123.0,2.7,2.2
2015/01/29 05:00,Zhongshan,16.0,0.24,1.5,9.0,10.0,33.0,27.0,6.0,0.0,89.0,2.4,129.0,130.0,2.4,2.5
2015/01/29 06:00,Zhongshan,16.0,0.45,6.7,24.0,30.0,19.0,31.0,4.0,0.0,89.0,2.3,122.0,117.0,1.8,1.9
2015/01/29 07:00,Zhongshan,17.0,0.77,17.0,35.0,52.0,8.3,36.0,6.0,0.0,86.0,3.9,120.0,123.0,2.5,2.0
2015/01/29 08:00,Zhongshan,17.0,1.08,28.0,38.0,66.0,8.1,43.0,9.0,0.0,85.0,3.2,125.0,132.0,2.1,2.2
2015/01/29 09:00,Zhongshan,19.0,1.06,37.0,38.0,75.0,11.0,45.0,14.0,0.0,80.0,5.2,118.0,125.0,3.0,2.0
2015/01/29 10:00,Zhongshan,20.0,0.65,21.0,30.0,51.0,17.0,57.0,12.0,0.0,77.0,4.7,113.0,105.0,2.8,2.3
