time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/04/08 15:00,Songshan,15.0,0.33,4.3,26.0,30.0,27.0,14.0,7.0,0.0,81.0,1.1,65.0,75.0,2.3,1.7
2015/04/08 16:00,Songshan,15.0,0.36,5.8,30.0,35.0,23.0,21.0,7.0,0.0,81.0,1.4,62.0,60.0,1.7,1.5
2015/04/08 17:00,Songshan,15.0,0.45,5.1,31.0,36.0,22.0,21.0,9.0,0.0,83.0,1.3,73.0,72.0,2.4,1.4
2015/04/08 18:00,Songshan,15.0,0.58,6.1,33.0,39.0,20.0,14.0,12.0,0.2,85.0,1.2,70.0,75.0,1.7,1.4
2015/04/08 19:00,Songshan,15.0,0.58,5.9,34.0,40.0,17.0,13.0,11.0,1.4,87.0,2.8,70.0,71.0,1.5,1.3
2015/04/08 20:00,Songshan,15.0,0.45,4.6,30.0,34.0,21.0,17.0,8.0,0.8,88.0,3.1,70.0,70.0,2.0,1.4
2015/04/08 21:00,Songshan,15.0,0.41,2.7,21.0,24.0,30.0,21.0,9.0,0.0,87.0,2.2,74.0,69.0,2.3,1.6
2015/04/08 22:00,Songshan,15.0,0.36,2.3,16.0,18.0,36.0,23.0,8.0,0.0,86.0,1.5,71.0,68.0,2.3,1.8
2015/04/08 23:00,Songshan,15.0,0.31,1.7,12.0,14.0,41.0,20.0,8.0,0.6,87.0,1.2,75.0,79.0,2.1,2.0
2015/04/09 00:00,Songshan,15.0,0.29,1.4,9.6,11.0,43.0,24.0,9.0,0.0,87.0,1.4,72.0,76.0,2.2,1.6
2015/04/09 01:00,Songshan,15.0,0.29,1.2,8.9,10.0,43.0,26.0,11.0,0.2,85.0,1.9,72.0,70.0,1.5,1.5
2015/04/09 02:00,Songshan,15.0,0.27,0.9,8.1,9.0,43.0,31.0,10.0,0.6,87.0,1.7,74.0,77.0,1.5,1.2
2015/04/09 03:00,Songshan,15.0,0.26,1.2,6.5,7.7,45.0,26.0,8.0,2.4,89.0,1.7,78.0,82.0,1.3,1.2
2015/04/09 04:00,Songshan,15.0,0.27,1.3,6.9,8.1,46.0,21.0,4.0,0.8,90.0,1.9,71.0,73.0,1.5,1.3
2015/04/09 05:00,Songshan,15.0,0.29,1.3,8.6,10.0,43.0,12.0,6.0,0.2,90.0,2.6,71.0,73.0,2.2,1.5
