time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/05/02 06:00,Songshan,24.0,0.74,10.0,20.0,31.0,7.7,18.0,12.0,0.0,82.0,1.4,67.0,166.0,0.7,0.4
2015/05/02 07:00,Songshan,25.0,0.65,12.0,24.0,36.0,17.0,23.0,8.0,0.0,76.0,1.7,307.0,39.0,0.9,0.5
2015/05/02 08:00,Songshan,27.0,0.6,7.2,21.0,28.0,32.0,29.0,19.0,0.0,67.0,1.7,335.0,114.0,0.9,0.2
2015/05/02 09:00,Songshan,29.0,0.51,7.3,19.0,26.0,47.0,29.0,22.0,0.0,59.0,2.2,256.0,283.0,1.4,0.5
2015/05/02 10:00,Songshan,30.0,0.49,2.9,17.0,20.0,60.0,39.0,20.0,0.0,56.0,2.8,43.0,39.0,2.2,0.5
2015/05/02 11:00,Songshan,30.0,0.39,2.5,16.0,18.0,60.0,39.0,21.0,0.0,56.0,12.0,55.0,72.0,2.1,1.2
2015/05/02 12:00,Songshan,31.0,0.31,2.4,13.0,16.0,69.0,45.0,26.0,0.0,52.0,17.0,52.0,60.0,1.9,1.4
2015/05/02 13:00,Songshan,32.0,0.35,2.5,17.0,20.0,69.0,48.0,32.0,0.0,50.0,17.0,349.0,317.0,2.2,0.4
2015/05/02 14:00,Songshan,29.0,0.5,1.9,22.0,23.0,82.0,71.0,37.0,1.2,65.0,4.2,286.0,300.0,2.2,2.3
2015/05/02 15:00,Songshan,29.0,0.49,1.9,22.0,24.0,64.0,85.0,37.0,0.0,68.0,4.3,291.0,272.0,2.7,1.2
2015/05/02 16:00,Songshan,28.0,0.4,1.5,19.0,20.0,44.0,78.0,38.0,0.0,70.0,2.9,298.0,251.0,1.5,1.8
2015/05/02 17:00,Songshan,27.0,0.58,2.0,28.0,30.0,31.0,66.0,31.0,0.0,76.0,3.0,61.0,54.0,1.4,0.9
2015/05/02 18:00,Songshan,26.0,0.6,3.1,35.0,38.0,18.0,58.0,32.0,0.0,81.0,7.0,63.0,55.0,1.5,1.3
2015/05/02 19:00,Songshan,26.0,0.67,4.5,33.0,37.0,14.0,56.0,34.0,0.0,79.0,4.6,53.0,330.0,0.6,0.7
2015/05/02 20:00,Songshan,27.0,0.83,8.5,38.0,46.0,6.3,49.0,35.0,0.0,77.0,4.6,65.0,78.0,1.2,0.8
2015/05/02 21:00,Songshan,26.0,0.83,11.0,34.0,45.0,5.5,48.0,31.0,0.0,79.0,3.2,59.0,73.0,0.9,1.0
2015/05/02 22:00,Songshan,26.0,0.95,18.0,36.0,54.0,6.4,61.0,29.0,0.0,77.0,2.7,90.0,186.0,0.8,0.2
2015/05/02 23:00,Songshan,26.0,1.09,23.0,33.0,56.0,4.4,65.0,32.0,0.0,77.0,2.5,193.0,141.0,1.0,0.9
