time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/06/03 08:00,Songshan,31.0,1.04,28.0,29.0,57.0,15.0,24.0,17.0,0.0,62.0,4.3,238.0,236.0,2.1,1.7
2015/06/03 09:00,Songshan,32.0,0.75,21.0,31.0,52.0,19.0,30.0,21.0,0.0,58.0,4.5,237.0,244.0,2.0,1.9
2015/06/03 10:00,Songshan,32.0,0.53,15.0,24.0,39.0,24.0,33.0,17.0,0.0,54.0,3.8,257.0,269.0,3.4,2.2
2015/06/03 11:00,Songshan,34.0,0.44,9.2,22.0,31.0,43.0,31.0,14.0,0.0,50.0,3.5,252.0,264.0,3.0,2.5
2015/06/03 12:00,Songshan,34.0,0.37,5.8,16.0,22.0,48.0,29.0,8.0,0.0,49.0,2.9,267.0,262.0,3.5,3.2
2015/06/03 13:00,Songshan,33.0,0.34,3.9,14.0,18.0,47.0,29.0,12.0,0.0,51.0,2.5,275.0,265.0,3.1,2.8
2015/06/03 14:00,Songshan,34.0,0.43,8.0,21.0,29.0,42.0,25.0,17.0,0.0,48.0,2.4,251.0,253.0,3.3,2.8
2015/06/03 15:00,Songshan,35.0,0.4,8.7,19.0,27.0,36.0,25.0,21.0,0.0,44.0,2.4,248.0,265.0,3.5,2.6
2015/06/03 16:00,Songshan,34.0,0.4,8.6,18.0,27.0,32.0,28.0,19.0,0.0,46.0,2.5,265.0,272.0,2.5,2.6
2015/06/03 17:00,Songshan,33.0,0.68,16.0,26.0,43.0,17.0,31.0,14.0,0.0,48.0,3.2,259.0,262.0,1.5,2.1
2015/06/03 18:00,Songshan,32.0,0.64,16.0,25.0,41.0,3.8,37.0,8.0,0.0,50.0,3.2,301.0,289.0,2.0,1.6
2015/06/03 19:00,Songshan,31.0,0.6,15.0,21.0,37.0,2.6,27.0,10.0,0.0,52.0,2.9,313.0,61.0,1.3,0.9
2015/06/03 20:00,Songshan,30.0,0.67,13.0,32.0,46.0,7.3,26.0,8.0,0.0,65.0,5.7,70.0,62.0,1.6,1.2
2015/06/03 21:00,Songshan,29.0,0.39,4.1,19.0,23.0,9.5,17.0,11.0,0.0,77.0,6.5,55.0,56.0,1.9,1.6
2015/06/03 22:00,Songshan,28.0,0.37,5.9,19.0,25.0,6.0,22.0,5.0,0.0,80.0,8.3,57.0,59.0,1.8,1.4
2015/06/03 23:00,Songshan,28.0,0.28,2.9,15.0,18.0,8.2,16.0,11.0,0.0,81.0,5.9,56.0,54.0,1.7,1.4
2015/06/04 00:00,Songshan,28.0,0.23,3.1,16.0,19.0,5.1,28.0,10.0,0.0,81.0,12.0,64.0,74.0,1.3,1.2
2015/06/04 01:00,Songshan,28.0,0.21,1.9,12.0,14.0,7.9,26.0,12.0,0.0,82.0,3.7,66.0,72.0,0.8,0.9
2015/06/04 02:00,Songshan,28.0,0.19,1.7,11.0,12.0,8.7,24.0,9.0,0.0,81.0,3.0,55.0,50.0,1.0,0.9
2015/06/04 03:00,Songshan,28.0,0.15,1.0,11.0,12.0,8.6,11.0,8.0,0.0,78.0,3.5,314.0,296.0,1.6,0.7
2015/06/04 04:00,Songshan,28.0,0.17,1.0,10.0,11.0,7.7,18.0,6.0,0.0,77.0,3.6,294.0,296.0,1.2,1.3
2015/06/04 05:00,Songshan,28.0,0.18,1.7,11.0,13.0,7.0,27.0,8.0,0.0,76.0,3.6,291.0,254.0,1.0,0.9
2015/06/04 06:00,Songshan,28.0,0.35,12.0,15.0,27.0,5.1,31.0,12.0,0.0,76.0,4.5,252.0,293.0,1.5,0.8
2015/06/04 07:00,Songshan,29.0,0.61,26.0,20.0,46.0,5.1,27.0,17.0,0.0,73.0,5.7,221.0,195.0,1.6,0.6
2015/06/04 08:00,Songshan,30.0,0.74,27.0,22.0,49.0,15.0,26.0,11.0,0.0,62.0,4.5,227.0,272.0,2.0,1.3
2015/06/04 09:00,Songshan,31.0,0.69,14.0,27.0,41.0,23.0,27.0,13.0,0.0,58.0,4.4,249.0,295.0,2.3,1.1
2015/06/04 10:00,Songshan,31.0,0.45,7.5,23.0,30.0,27.0,34.0,17.0,0.0,64.0,3.8,288.0,284.0,2.3,1.7
2015/06/04 11:00,Songshan,30.0,0.33,3.4,16.0,19.0,39.0,33.0,22.0,0.0,66.0,2.9,323.0,50.0,2.0,0.9
2015/06/04 12:00,Songshan,29.0,0.35,3.3,14.0,17.0,37.0,37.0,23.0,0.0,72.0,2.2,62.0,50.0,2.7,1.9
2015/06/04 13:00,Songshan,29.0,0.29,3.3,11.0,15.0,37.0,36.0,21.0,0.0,72.0,5.1,60.0,57.0,2.9,2.3
2015/06/04 14:00,Songshan,27.0,0.31,4.4,20.0,24.0,24.0,45.0,25.0,0.0,79.0,9.3,66.0,67.0,2.4,2.0
2015/06/04 15:00,Songshan,27.0,0.38,8.3,31.0,39.0,14.0,47.0,25.0,0.0,80.0,19.0,65.0,70.0,1.7,1.5
2015/06/04 16:00,Songshan,27.0,0.43,7.2,32.0,39.0,14.0,53.0,28.0,0.0,82.0,11.0,57.0,53.0,1.7,1.5
2015/06/04 17:00,Songshan,26.0,0.56,7.0,31.0,38.0,11.0,50.0,21.0,0.2,86.0,5.4,55.0,58.0,1.4,1.4
2015/06/04 18:00,Songshan,26.0,0.77,10.0,34.0,44.0,5.4,50.0,20.0,0.2,87.0,3.8,60.0,75.0,1.4,1.0
2015/06/04 19:00,Songshan,26.0,0.87,16.0,33.0,49.0,2.8,50.0,24.0,0.0,87.0,3.1,68.0,52.0,1.0,0.9
2015/06/04 20:00,Songshan,26.0,0.79,14.0,31.0,45.0,2.2,48.0,25.0,0.0,86.0,3.8,65.0,63.0,0.9,0.8
2015/06/04 21:00,Songshan,27.0,0.84,16.0,30.0,46.0,2.0,53.0,28.0,0.0,85.0,4.2,59.0,62.0,1.2,0.8
2015/06/04 22:00,Songshan,27.0,0.89,18.0,27.0,45.0,2.0,45.0,22.0,0.0,85.0,3.3,61.0,43.0,0.8,0.7
2015/06/04 23:00,Songshan,27.0,0.83,13.0,26.0,39.0,2.5,47.0,26.0,0.0,82.0,2.9,228.0,213.0,1.1,0.3
2015/06/05 00:00,Songshan,28.0,0.88,12.0,29.0,41.0,2.3,42.0,29.0,0.0,80.0,3.1,252.0,229.0,1.0,0.9
2015/06/05 01:00,Songshan,28.0,0.57,4.5,21.0,26.0,5.6,55.0,31.0,0.0,79.0,3.1,214.0,225.0,1.3,1.1
2015/06/05 02:00,Songshan,28.0,0.29,1.3,13.0,15.0,16.0,50.0,27.0,0.0,78.0,3.3,283.0,258.0,0.8,0.9
2015/06/05 03:00,Songshan,28.0,0.27,2.1,12.0,14.0,15.0,58.0,21.0,0.0,79.0,3.2,257.0,225.0,1.1,0.9
2015/06/05 04:00,Songshan,27.0,0.4,2.4,14.0,17.0,5.2,46.0,15.0,0.0,81.0,2.0,215.0,236.0,1.1,0.9
2015/06/05 05:00,Songshan,27.0,0.39,3.5,13.0,16.0,5.5,44.0,17.0,0.0,81.0,2.1,209.0,224.0,1.2,1.3
2015/06/05 06:00,Songshan,28.0,0.6,28.0,16.0,44.0,4.6,40.0,18.0,0.0,80.0,2.7,215.0,198.0,1.0,1.2
2015/06/05 07:00,Songshan,29.0,0.78,30.0,20.0,50.0,7.3,49.0,21.0,0.0,74.0,3.7,226.0,208.0,2.1,1.5
2015/06/05 08:00,Songshan,30.0,0.95,26.0,26.0,52.0,11.0,55.0,25.0,0.0,66.0,3.4,226.0,245.0,2.4,1.6
2015/06/05 09:00,Songshan,31.0,0.56,14.0,22.0,36.0,22.0,53.0,23.0,0.0,58.0,3.2,240.0,218.0,3.2,1.9
2015/06/05 10:00,Songshan,33.0,0.41,12.0,21.0,32.0,32.0,37.0,24.0,0.0,53.0,2.4,217.0,232.0,2.7,2.4
2015/06/05 11:00,Songshan,33.0,0.37,7.7,19.0,27.0,38.0,36.0,20.0,0.0,48.0,2.0,228.0,241.0,2.6,2.1
2015/06/05 12:00,Songshan,35.0,0.37,8.5,21.0,29.0,45.0,34.0,21.0,0.0,41.0,2.0,217.0,240.0,2.4,2.5
2015/06/05 13:00,Songshan,34.0,0.37,2.8,16.0,19.0,74.0,48.0,21.0,0.0,50.0,3.5,283.0,287.0,3.7,2.7
2015/06/05 14:00,Songshan,34.0,0.41,3.6,17.0,21.0,65.0,53.0,20.0,0.0,51.0,3.6,264.0,280.0,2.5,2.2
2015/06/05 15:00,Songshan,33.0,0.42,3.9,22.0,26.0,50.0,57.0,20.0,0.0,55.0,4.2,309.0,293.0,3.3,0.5
2015/06/05 16:00,Songshan,32.0,0.52,9.2,22.0,31.0,21.0,46.0,17.0,0.0,53.0,3.6,272.0,270.0,2.1,2.2
2015/06/05 17:00,Songshan,32.0,0.47,5.4,23.0,28.0,14.0,34.0,12.0,0.0,54.0,2.5,295.0,275.0,2.2,1.8
2015/06/05 18:00,Songshan,30.0,0.59,8.9,33.0,42.0,11.0,37.0,6.0,0.0,69.0,13.0,71.0,75.0,2.1,1.5
2015/06/05 19:00,Songshan,28.0,0.5,6.6,28.0,34.0,12.0,45.0,9.0,0.0,77.0,14.0,62.0,58.0,2.1,1.6
2015/06/05 20:00,Songshan,28.0,0.44,3.5,22.0,26.0,16.0,49.0,13.0,0.0,79.0,4.5,54.0,46.0,2.0,1.6
2015/06/05 21:00,Songshan,28.0,0.44,4.0,21.0,25.0,16.0,37.0,16.0,0.0,80.0,5.0,60.0,73.0,2.0,1.7
2015/06/05 22:00,Songshan,26.0,0.38,2.5,16.0,19.0,28.0,27.0,15.0,0.0,80.0,6.9,67.0,65.0,3.0,2.3
2015/06/05 23:00,Songshan,26.0,0.35,2.0,16.0,18.0,34.0,29.0,21.0,0.0,82.0,10.0,64.0,57.0,2.4,1.8
2015/06/06 00:00,Songshan,26.0,0.3,1.5,11.0,13.0,39.0,27.0,20.0,0.2,83.0,5.8,69.0,65.0,2.2,1.6
2015/06/06 01:00,Songshan,25.0,0.26,1.4,7.9,9.3,44.0,24.0,15.0,0.0,86.0,4.6,70.0,77.0,2.4,1.7
2015/06/06 02:00,Songshan,25.0,0.24,1.2,8.5,9.7,46.0,20.0,12.0,0.0,87.0,5.7,73.0,57.0,2.1,1.9
2015/06/06 03:00,Songshan,25.0,0.23,1.8,4.8,6.6,49.0,27.0,12.0,0.0,87.0,3.4,76.0,88.0,2.0,1.7
2015/06/06 04:00,Songshan,25.0,0.23,1.3,5.1,6.4,48.0,33.0,18.0,0.0,87.0,3.5,69.0,72.0,1.7,1.5
2015/06/06 05:00,Songshan,25.0,0.25,1.5,6.1,7.6,46.0,33.0,15.0,0.0,87.0,3.1,61.0,57.0,2.1,1.5
2015/06/06 06:00,Songshan,25.0,0.29,1.9,8.6,11.0,43.0,33.0,17.0,0.2,89.0,2.8,64.0,67.0,2.1,1.6
2015/06/06 07:00,Songshan,25.0,0.38,2.5,13.0,16.0,40.0,36.0,21.0,0.0,88.0,4.2,61.0,59.0,2.0,1.7
2015/06/06 08:00,Songshan,26.0,0.4,3.7,17.0,21.0,37.0,44.0,29.0,0.0,85.0,5.7,69.0,62.0,2.1,1.7
2015/06/06 09:00,Songshan,26.0,0.42,4.3,17.0,21.0,40.0,52.0,40.0,0.0,82.0,3.6,59.0,50.0,2.4,1.8
2015/06/06 10:00,Songshan,27.0,0.4,4.5,15.0,20.0,41.0,58.0,38.0,0.0,79.0,2.9,70.0,66.0,2.3,1.9
2015/06/06 11:00,Songshan,28.0,0.38,4.5,13.0,18.0,45.0,62.0,31.0,0.0,74.0,3.6,72.0,63.0,2.9,2.1
2015/06/06 12:00,Songshan,30.0,0.36,3.9,12.0,16.0,52.0,59.0,23.0,0.0,68.0,3.5,54.0,57.0,2.3,2.0
2015/06/06 13:00,Songshan,30.0,0.33,2.8,11.0,14.0,54.0,49.0,23.0,0.0,68.0,2.5,56.0,51.0,2.4,2.1
2015/06/06 14:00,Songshan,29.0,0.31,2.3,9.7,12.0,50.0,45.0,24.0,0.0,73.0,2.7,54.0,48.0,2.4,2.4
2015/06/06 15:00,Songshan,28.0,0.3,2.7,15.0,17.0,38.0,41.0,24.0,3.6,80.0,7.9,55.0,61.0,1.9,1.9
2015/06/06 16:00,Songshan,26.0,0.4,3.0,21.0,24.0,29.0,40.0,17.0,7.6,88.0,2.9,65.0,69.0,1.6,1.2
2015/06/06 17:00,Songshan,26.0,0.57,4.1,26.0,30.0,22.0,32.0,25.0,0.2,90.0,2.6,69.0,62.0,1.3,1.0
