time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/04/17 11:00,Zhongshan,28.0,0.7,9.3,28.0,37.0,45.0,97.0,37.0,0.0,67.0,3.2,318.0,312.0,3.2,1.4
2015/04/17 12:00,Zhongshan,27.0,0.78,15.0,32.0,47.0,31.0,98.0,40.0,0.0,74.0,2.1,299.0,294.0,2.5,1.5
2015/04/17 13:00,Zhongshan,26.0,0.83,13.0,29.0,42.0,34.0,94.0,43.0,0.0,75.0,1.7,294.0,294.0,2.4,1.3
2015/04/17 14:00,Zhongshan,26.0,0.69,10.0,26.0,36.0,32.0,85.0,44.0,0.0,77.0,1.6,305.0,316.0,2.9,1.6
2015/04/17 15:00,Zhongshan,25.0,0.55,5.8,23.0,29.0,40.0,86.0,34.0,0.0,80.0,1.5,356.0,335.0,1.7,1.1
2015/04/17 16:00,Zhongshan,25.0,1.01,15.0,46.0,61.0,23.0,98.0,40.0,0.0,78.0,1.9,320.0,331.0,2.5,1.1
2015/04/17 17:00,Zhongshan,24.0,1.33,17.0,47.0,64.0,23.0,112.0,52.0,0.0,80.0,2.0,310.0,343.0,1.4,0.9
2015/04/17 18:00,Zhongshan,24.0,1.64,23.0,57.0,80.0,16.0,124.0,50.0,0.0,80.0,2.9,340.0,336.0,1.6,0.7
2015/04/17 19:00,Zhongshan,24.0,1.77,26.0,63.0,89.0,5.4,131.0,55.0,0.0,80.0,3.5,319.0,345.0,1.5,1.1
2015/04/17 20:00,Zhongshan,24.0,2.01,47.0,58.0,105.0,2.0,147.0,52.0,0.0,81.0,3.3,321.0,343.0,1.3,0.7
2015/04/17 21:00,Zhongshan,24.0,1.81,53.0,53.0,106.0,1.0,148.0,69.0,0.0,83.0,5.9,22.0,67.0,0.9,0.3
2015/04/17 22:00,Zhongshan,24.0,1.3,34.0,47.0,80.0,1.1,142.0,57.0,0.0,86.0,7.1,100.0,336.0,1.5,0.6
2015/04/17 23:00,Zhongshan,23.0,1.42,26.0,43.0,69.0,1.3,125.0,61.0,0.0,86.0,4.7,357.0,325.0,0.8,0.6
2015/04/18 00:00,Zhongshan,23.0,1.4,35.0,43.0,79.0,1.6,114.0,48.0,0.0,86.0,5.6,344.0,347.0,1.4,0.7
2015/04/18 01:00,Zhongshan,23.0,1.51,33.0,40.0,73.0,1.1,113.0,46.0,0.0,86.0,4.1,12.0,40.0,0.6,0.7
2015/04/18 02:00,Zhongshan,23.0,1.41,33.0,40.0,73.0,0.9,113.0,45.0,0.0,86.0,4.5,53.0,7.6,0.7,0.2
2015/04/18 03:00,Zhongshan,23.0,1.18,30.0,35.0,65.0,0.7,113.0,40.0,0.0,87.0,4.7,84.0,359.0,0.8,0.3
2015/04/18 04:00,Zhongshan,23.0,1.29,38.0,33.0,71.0,0.8,104.0,43.0,0.0,88.0,4.2,345.0,8.2,1.2,0.6
2015/04/18 05:00,Zhongshan,23.0,1.29,51.0,34.0,86.0,1.1,112.0,39.0,0.0,88.0,4.2,13.0,345.0,0.8,0.6
2015/04/18 06:00,Zhongshan,23.0,1.55,58.0,34.0,92.0,1.7,108.0,44.0,0.0,88.0,4.4,358.0,154.0,0.7,0.2
2015/04/18 07:00,Zhongshan,24.0,1.07,23.0,29.0,51.0,5.1,102.0,39.0,0.0,84.0,3.5,140.0,148.0,1.2,0.9
2015/04/18 08:00,Zhongshan,25.0,1.73,44.0,49.0,93.0,8.0,81.0,40.0,0.0,81.0,3.9,52.0,16.0,1.0,0.2
2015/04/18 09:00,Zhongshan,27.0,1.76,30.0,68.0,98.0,20.0,78.0,51.0,0.0,72.0,3.7,134.0,133.0,1.2,0.1
2015/04/18 10:00,Zhongshan,29.0,0.93,9.2,38.0,47.0,44.0,88.0,54.0,0.0,62.0,2.7,88.0,145.0,1.9,0.2
2015/04/18 11:00,Zhongshan,30.0,0.55,4.3,21.0,25.0,55.0,90.0,52.0,0.0,57.0,4.1,102.0,110.0,1.9,0.9
2015/04/18 12:00,Zhongshan,31.0,0.79,4.0,27.0,31.0,67.0,99.0,39.0,0.0,57.0,3.6,314.0,288.0,2.1,0.4
2015/04/18 13:00,Zhongshan,30.0,0.87,4.0,33.0,37.0,75.0,108.0,44.0,0.0,64.0,4.4,300.0,299.0,2.9,1.7
2015/04/18 14:00,Zhongshan,29.0,0.89,4.8,35.0,40.0,58.0,125.0,51.0,0.0,70.0,5.1,345.0,314.0,1.9,0.7
2015/04/18 15:00,Zhongshan,28.0,0.7,6.3,29.0,35.0,35.0,116.0,44.0,0.0,73.0,4.3,325.0,356.0,1.7,0.9
2015/04/18 16:00,Zhongshan,28.0,0.76,9.5,29.0,38.0,23.0,108.0,40.0,0.0,75.0,3.8,2.8,42.0,1.3,1.0
2015/04/18 17:00,Zhongshan,27.0,0.88,7.2,37.0,44.0,11.0,86.0,28.0,8.0,87.0,2.8,197.0,161.0,1.0,0.1
2015/04/18 18:00,Zhongshan,26.0,1.3,38.0,51.0,88.0,1.8,85.0,39.0,1.0,93.0,3.3,45.0,295.0,1.0,0.3
2015/04/18 19:00,Zhongshan,25.0,0.93,17.0,38.0,56.0,6.2,79.0,34.0,0.2,91.0,3.1,251.0,243.0,1.4,0.2
2015/04/18 20:00,Zhongshan,25.0,1.04,22.0,33.0,56.0,4.9,74.0,38.0,0.2,89.0,3.3,322.0,316.0,1.7,0.7
2015/04/18 21:00,Zhongshan,25.0,0.85,17.0,29.0,47.0,5.9,72.0,31.0,0.4,90.0,2.9,326.0,339.0,1.8,0.8
2015/04/18 22:00,Zhongshan,25.0,0.74,10.0,24.0,34.0,6.6,73.0,27.0,0.0,90.0,2.4,318.0,277.0,1.1,0.8
