time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/11/24 12:00,Shilin,24.0,0.28,2.0,7.0,9.0,38.0,28.0,0.0,0.0,65.0,2.0,56.0,28.0,2.1,0.7
2015/11/24 13:00,Shilin,24.0,0.25,1.5,7.0,8.6,40.0,29.0,5.0,0.0,66.0,1.3,65.0,58.0,2.5,1.1
2015/11/24 14:00,Shilin,23.0,0.26,2.1,6.4,8.5,41.0,26.0,9.0,0.0,67.0,1.5,95.0,105.0,1.9,1.1
2015/11/24 15:00,Shilin,24.0,0.27,1.7,7.5,9.3,41.0,31.0,10.0,0.0,67.0,1.5,89.0,41.0,1.0,1.0
2015/11/24 16:00,Shilin,23.0,0.31,1.4,8.6,10.0,39.0,31.0,9.0,0.0,67.0,1.4,94.0,96.0,1.2,0.6
2015/11/24 17:00,Shilin,23.0,0.32,1.5,10.0,12.0,37.0,33.0,5.0,0.0,66.0,1.6,120.0,113.0,1.9,0.6
2015/11/24 18:00,Shilin,23.0,0.4,1.4,14.0,15.0,33.0,31.0,10.0,0.0,67.0,1.4,106.0,82.0,1.1,1.1
2015/11/24 19:00,Shilin,23.0,0.34,1.6,11.0,12.0,36.0,31.0,6.0,0.0,68.0,1.6,41.0,27.0,2.1,1.1
2015/11/24 20:00,Shilin,23.0,0.31,1.4,8.2,9.6,37.0,30.0,13.0,0.0,69.0,1.4,118.0,10.0,2.7,0.0
2015/11/24 21:00,Shilin,23.0,0.27,1.4,7.1,8.5,40.0,24.0,6.0,0.0,69.0,1.4,98.0,94.0,1.7,1.3
2015/11/24 22:00,Shilin,23.0,0.27,1.0,6.9,7.9,39.0,28.0,11.0,0.0,69.0,1.5,103.0,113.0,0.7,1.2
2015/11/24 23:00,Shilin,23.0,0.3,1.3,6.7,8.0,37.0,28.0,3.0,0.0,69.0,1.2,118.0,92.0,0.9,0.2
2015/11/25 00:00,Shilin,22.0,0.43,1.1,12.0,13.0,28.0,28.0,6.0,0.0,72.0,1.3,311.0,303.0,1.0,0.9
2015/11/25 01:00,Shilin,22.0,0.39,1.2,11.0,12.0,26.0,25.0,3.0,0.0,73.0,2.5,296.0,193.0,0.5,0.7
2015/11/25 02:00,Shilin,22.0,0.37,1.4,12.0,13.0,25.0,19.0,4.0,0.0,75.0,3.2,309.0,321.0,1.5,0.6
2015/11/25 03:00,Shilin,22.0,0.31,0.9,12.0,13.0,26.0,14.0,5.0,0.0,76.0,3.2,287.0,246.0,0.6,0.6
2015/11/25 04:00,Shilin,22.0,0.33,1.2,11.0,13.0,23.0,16.0,8.0,0.0,78.0,2.7,302.0,321.0,0.5,0.5
2015/11/25 05:00,Shilin,21.0,0.37,0.9,15.0,16.0,18.0,15.0,7.0,0.0,78.0,2.9,209.0,196.0,0.9,0.7
2015/11/25 06:00,Shilin,22.0,0.59,8.8,25.0,34.0,7.5,25.0,7.0,0.0,79.0,3.0,293.0,315.0,1.0,0.4
2015/11/25 07:00,Shilin,22.0,0.69,7.6,28.0,35.0,8.2,34.0,9.0,0.0,77.0,2.6,267.0,275.0,1.1,0.7
2015/11/25 08:00,Shilin,22.0,0.65,7.5,23.0,30.0,17.0,36.0,13.0,0.0,74.0,2.6,116.0,96.0,1.8,0.1
2015/11/25 09:00,Shilin,23.0,0.34,1.7,6.9,8.6,39.0,31.0,12.0,0.0,67.0,2.3,50.0,33.0,2.5,1.5
2015/11/25 10:00,Shilin,23.0,0.32,1.5,6.4,7.9,41.0,24.0,4.0,0.0,64.0,2.2,78.0,72.0,2.7,1.3
2015/11/25 11:00,Shilin,23.0,0.33,1.7,7.0,8.8,40.0,32.0,7.0,0.0,66.0,2.3,110.0,105.0,1.8,0.8
2015/11/25 12:00,Shilin,23.0,0.33,1.4,7.6,9.0,40.0,34.0,6.0,0.0,66.0,2.4,105.0,115.0,2.5,1.1
2015/11/25 13:00,Shilin,23.0,0.29,1.7,6.7,8.4,42.0,35.0,8.0,0.0,67.0,2.5,92.0,90.0,2.2,0.9
2015/11/25 14:00,Shilin,22.0,0.29,1.1,7.6,8.8,42.0,21.0,2.0,0.0,68.0,2.3,106.0,103.0,2.1,0.4
2015/11/25 15:00,Shilin,22.0,0.28,1.3,8.3,9.6,40.0,13.0,6.0,0.0,68.0,2.0,104.0,245.0,1.0,0.7
2015/11/25 16:00,Shilin,22.0,0.27,1.0,7.4,8.4,40.0,6.0,8.0,0.0,67.0,1.8,128.0,278.0,1.8,0.7
