time,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2015/10/05 15:00,Yonghe,32.0,0.33,7.6,8.2,16.0,13.0,20.0,1.0,0.0,52.0,0.5,93.0,92.0,2.9,3.1
2015/10/05 16:00,Yonghe,31.0,0.46,7.9,9.1,17.0,11.0,12.0,3.0,0.0,57.0,0.3,93.0,92.0,2.9,2.9
2015/10/05 17:00,Yonghe,30.0,0.7,15.0,12.0,27.0,5.9,9.0,2.0,0.0,60.0,0.4,90.0,92.0,2.7,2.7
2015/10/05 18:00,Yonghe,29.0,0.79,11.0,17.0,27.0,5.7,22.0,3.0,0.0,68.0,2.2,92.0,97.0,2.9,2.6
2015/10/05 19:00,Yonghe,29.0,0.77,9.4,18.0,27.0,5.5,27.0,7.0,0.0,72.0,2.2,94.0,97.0,2.9,2.7
2015/10/05 20:00,Yonghe,28.0,0.5,4.6,14.0,19.0,8.9,16.0,9.0,0.0,74.0,2.3,88.0,83.0,2.6,2.8
2015/10/05 21:00,Yonghe,28.0,0.5,3.6,14.0,17.0,14.0,11.0,9.0,0.0,77.0,2.0,91.0,86.0,3.0,2.6
2015/10/05 22:00,Yonghe,28.0,0.49,2.7,14.0,16.0,15.0,15.0,2.0,0.0,78.0,2.0,87.0,81.0,2.5,2.3
2015/10/05 23:00,Yonghe,27.0,0.36,1.5,10.0,12.0,21.0,13.0,0.0,0.0,78.0,1.9,93.0,97.0,2.3,2.1
2015/10/06 00:00,Yonghe,27.0,0.26,0.5,7.8,8.3,24.0,11.0,2.0,0.0,78.0,2.4,95.0,97.0,2.4,2.1
2015/10/06 01:00,Yonghe,27.0,0.21,0.5,6.3,6.8,25.0,12.0,3.0,0.0,78.0,1.3,91.0,85.0,2.5,2.2
2015/10/06 02:00,Yonghe,27.0,0.18,0.0,4.5,4.5,31.0,13.0,4.0,0.0,77.0,1.4,84.0,96.0,2.5,2.4
2015/10/06 03:00,Yonghe,27.0,0.17,1.4,4.7,6.1,31.0,22.0,3.0,0.0,77.0,1.4,95.0,98.0,2.6,2.5
2015/10/06 04:00,Yonghe,27.0,0.18,1.3,4.6,5.9,31.0,21.0,4.0,0.0,78.0,0.8,91.0,92.0,2.5,2.5
2015/10/06 05:00,Yonghe,27.0,0.25,2.3,6.5,8.8,29.0,16.0,7.0,0.0,74.0,0.8,92.0,91.0,2.6,2.3
2015/10/06 06:00,Yonghe,27.0,0.49,4.9,12.0,17.0,25.0,26.0,9.0,0.0,76.0,0.9,91.0,90.0,2.3,2.3
2015/10/06 07:00,Yonghe,27.0,1.24,14.0,22.0,36.0,19.0,34.0,15.0,0.0,75.0,1.3,94.0,89.0,2.3,2.3
2015/10/06 08:00,Yonghe,28.0,1.21,15.0,20.0,35.0,21.0,38.0,14.0,0.0,70.0,1.4,93.0,92.0,3.2,3.0
2015/10/06 09:00,Yonghe,29.0,0.65,10.0,15.0,26.0,28.0,39.0,13.0,0.0,65.0,1.2,93.0,90.0,2.8,2.8
2015/10/06 10:00,Yonghe,29.0,0.49,7.8,13.0,21.0,31.0,35.0,16.0,0.0,63.0,0.9,88.0,89.0,3.3,3.2
2015/10/06 11:00,Yonghe,30.0,0.43,7.2,12.0,20.0,30.0,31.0,13.0,0.0,57.0,1.0,91.0,85.0,3.0,3.0
2015/10/06 12:00,Yonghe,30.0,0.5,8.6,15.0,23.0,33.0,35.0,10.0,0.0,55.0,1.2,79.0,76.0,3.6,3.2
2015/10/06 13:00,Yonghe,30.0,0.47,8.8,15.0,24.0,32.0,53.0,11.0,0.0,57.0,1.4,82.0,76.0,4.2,3.7
2015/10/06 14:00,Yonghe,29.0,0.46,6.9,15.0,22.0,31.0,51.0,13.0,0.0,61.0,1.2,83.0,76.0,3.6,3.5
2015/10/06 15:00,Yonghe,29.0,0.52,8.7,18.0,27.0,28.0,40.0,15.0,0.0,63.0,1.1,87.0,73.0,3.5,3.5
2015/10/06 16:00,Yonghe,28.0,0.52,7.6,19.0,26.0,28.0,40.0,15.0,0.0,65.0,1.2,80.0,89.0,3.5,3.3
2015/10/06 17:00,Yonghe,28.0,0.73,7.1,23.0,30.0,24.0,38.0,18.0,0.0,68.0,1.4,90.0,93.0,3.1,3.1
2015/10/06 18:00,Yonghe,27.0,0.84,5.8,23.0,29.0,25.0,35.0,17.0,0.0,70.0,1.4,91.0,91.0,3.3,2.9
2015/10/06 19:00,Yonghe,27.0,0.62,3.6,16.0,20.0,30.0,35.0,14.0,0.0,71.0,1.1,88.0,75.0,2.6,2.7
2015/10/06 20:00,Yonghe,27.0,0.59,4.3,17.0,21.0,33.0,34.0,13.0,0.0,72.0,1.3,89.0,92.0,2.5,2.9
2015/10/06 21:00,Yonghe,26.0,0.53,3.6,15.0,19.0,33.0,32.0,9.0,0.0,73.0,1.0,94.0,94.0,2.3,2.2
2015/10/06 22:00,Yonghe,26.0,0.5,3.0,15.0,18.0,31.0,26.0,5.0,0.0,72.0,1.0,90.0,92.0,2.2,2.2
2015/10/06 23:00,Yonghe,26.0,0.3,2.2,8.3,10.0,38.0,24.0,7.0,0.0,71.0,1.0,103.0,99.0,2.0,1.8
2015/10/07 00:00,Yonghe,26.0,0.27,1.9,7.6,9.5,39.0,29.0,9.0,0.0,72.0,0.9,94.0,98.0,2.6,2.1
2015/10/07 01:00,Yonghe,26.0,0.19,1.2,4.9,6.1,43.0,27.0,6.0,0.0,73.0,1.5,95.0,95.0,2.0,2.2
2015/10/07 02:00,Yonghe,26.0,0.17,1.2,4.3,5.4,44.0,17.0,6.0,0.0,73.0,1.5,99.0,100.0,2.2,2.1
2015/10/07 03:00,Yonghe,26.0,0.17,1.2,4.2,5.5,45.0,18.0,7.0,0.0,72.0,1.5,102.0,104.0,1.8,1.8
2015/10/07 04:00,Yonghe,26.0,0.18,1.1,4.0,5.0,44.0,17.0,1.0,0.0,69.0,1.3,106.0,101.0,2.8,1.8
2015/10/07 05:00,Yonghe,25.0,0.22,1.6,6.5,8.1,42.0,15.0,0.0,0.0,69.0,1.5,94.0,90.0,1.8,2.1
2015/10/07 06:00,Yonghe,25.0,0.45,4.5,12.0,17.0,36.0,22.0,0.0,0.0,67.0,1.6,93.0,91.0,2.4,2.3
2015/10/07 07:00,Yonghe,26.0,0.88,9.6,18.0,28.0,31.0,31.0,2.0,0.0,65.0,1.7,90.0,88.0,3.0,3.1
2015/10/07 08:00,Yonghe,27.0,1.06,12.0,20.0,32.0,30.0,29.0,3.0,0.0,59.0,1.9,93.0,92.0,3.1,2.7
2015/10/07 09:00,Yonghe,28.0,0.69,11.0,19.0,30.0,31.0,28.0,2.0,0.0,57.0,1.8,91.0,94.0,2.7,2.7
2015/10/07 10:00,Yonghe,29.0,0.48,8.5,16.0,24.0,35.0,29.0,8.0,0.0,54.0,1.7,94.0,96.0,2.2,2.3
2015/10/07 11:00,Yonghe,30.0,0.46,7.2,18.0,25.0,40.0,28.0,9.0,0.0,52.0,2.0,88.0,89.0,2.1,2.3
2015/10/07 12:00,Yonghe,30.0,0.44,5.3,16.0,22.0,45.0,33.0,7.0,0.0,53.0,2.7,90.0,88.0,2.6,2.4
2015/10/07 13:00,Yonghe,29.0,0.52,12.0,29.0,41.0,27.0,35.0,10.0,0.0,55.0,13.0,90.0,87.0,2.5,2.7
2015/10/07 14:00,Yonghe,29.0,0.56,14.0,30.0,44.0,23.0,34.0,9.0,0.0,57.0,14.0,84.0,91.0,3.2,2.7
2015/10/07 15:00,Yonghe,29.0,0.5,14.0,31.0,46.0,22.0,32.0,9.0,0.0,57.0,16.0,82.0,82.0,3.0,2.7
2015/10/07 16:00,Yonghe,27.0,0.51,10.0,31.0,41.0,22.0,33.0,9.0,0.0,61.0,16.0,89.0,92.0,3.0,2.9
2015/10/07 17:00,Yonghe,27.0,0.76,7.7,28.0,36.0,25.0,27.0,10.0,0.0,64.0,6.6,94.0,97.0,2.5,2.6
2015/10/07 18:00,Yonghe,26.0,0.88,8.5,28.0,36.0,23.0,23.0,11.0,0.0,65.0,3.3,97.0,93.0,2.1,2.2
2015/10/07 19:00,Yonghe,26.0,0.82,7.4,28.0,35.0,21.0,29.0,11.0,0.0,66.0,2.9,96.0,98.0,1.5,2.0
2015/10/07 20:00,Yonghe,26.0,0.62,4.8,22.0,27.0,26.0,31.0,8.0,0.0,66.0,2.5,98.0,98.0,2.2,1.9
2015/10/07 21:00,Yonghe,26.0,0.65,5.0,22.0,27.0,23.0,26.0,8.0,0.0,66.0,3.1,104.0,100.0,1.5,1.1
2015/10/07 22:00,Yonghe,26.0,0.53,3.0,16.0,19.0,28.0,21.0,8.0,0.0,67.0,2.3,115.0,130.0,1.0,1.0
2015/10/07 23:00,Yonghe,26.0,0.48,3.4,13.0,16.0,28.0,21.0,2.0,0.0,68.0,2.0,115.0,122.0,1.3,0.9
2015/10/08 00:00,Yonghe,26.0,0.43,3.4,14.0,17.0,24.0,21.0,5.0,0.0,68.0,1.8,116.0,151.0,0.8,0.8
2015/10/08 01:00,Yonghe,26.0,0.28,2.4,8.9,11.0,27.0,20.0,8.0,0.0,69.0,1.4,115.0,98.0,1.1,0.7
2015/10/08 02:00,Yonghe,25.0,0.25,0.6,8.0,8.6,25.0,20.0,6.0,0.0,70.0,1.3,103.0,99.0,1.1,0.9
2015/10/08 03:00,Yonghe,26.0,0.26,1.4,6.9,8.3,21.0,17.0,3.0,0.0,70.0,1.2,169.0,188.0,1.0,0.5
2015/10/08 04:00,Yonghe,26.0,0.34,4.8,9.1,14.0,15.0,16.0,3.0,0.0,71.0,1.2,193.0,199.0,1.3,0.9
2015/10/08 05:00,Yonghe,26.0,0.37,4.9,9.5,14.0,14.0,18.0,5.0,0.0,72.0,1.3,150.0,166.0,0.9,0.5
2015/10/08 06:00,Yonghe,26.0,1.01,28.0,18.0,46.0,8.3,24.0,10.0,0.0,72.0,2.0,194.0,194.0,1.1,0.8
2015/10/08 07:00,Yonghe,26.0,2.21,51.0,23.0,74.0,5.3,37.0,14.0,0.0,71.0,2.9,173.0,104.0,1.0,0.7
2015/10/08 08:00,Yonghe,27.0,2.97,54.0,31.0,85.0,4.8,46.0,19.0,0.0,70.0,3.8,96.0,97.0,1.0,1.1
2015/10/08 09:00,Yonghe,28.0,1.82,30.0,42.0,72.0,13.0,57.0,25.0,0.0,69.0,4.8,116.0,241.0,1.3,0.4
2015/10/08 10:00,Yonghe,29.0,1.23,19.0,39.0,58.0,26.0,62.0,27.0,0.0,63.0,4.4,261.0,262.0,1.9,1.5
2015/10/08 11:00,Yonghe,29.0,0.82,11.0,30.0,41.0,32.0,53.0,27.0,0.0,65.0,4.2,267.0,256.0,1.8,1.8
2015/10/08 12:00,Yonghe,28.0,1.0,18.0,35.0,52.0,25.0,48.0,24.0,0.0,67.0,3.6,45.0,63.0,2.1,0.6
2015/10/08 13:00,Yonghe,27.0,0.98,20.0,31.0,51.0,23.0,43.0,19.0,0.0,71.0,2.7,65.0,62.0,1.8,1.0
2015/10/08 14:00,Yonghe,27.0,1.18,23.0,34.0,57.0,17.0,42.0,17.0,0.0,73.0,2.2,61.0,56.0,1.5,1.0
2015/10/08 15:00,Yonghe,27.0,1.41,33.0,38.0,71.0,10.0,45.0,19.0,0.0,77.0,2.4,60.0,173.0,0.8,1.0
2015/10/08 16:00,Yonghe,26.0,1.04,18.0,38.0,56.0,10.0,44.0,22.0,0.0,79.0,2.1,125.0,236.0,0.7,0.4
